"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","50,000","50,000","0","50,000",
="0053","元大電子        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","90,000","44,000","46,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0052","富邦科技        ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0059","富邦金融        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0060","新台灣          ","0","0","0","0","0","0","6,000","0","6,000","-6,000",
="0051","元大中型100     ","0","11,000","-11,000","0","0","0","0","0","0","-11,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","198,000","15,000","183,000","-168,000",
="006207","FH滬深          ","0","0","0","0","290,000","-290,000","949,000","435,000","514,000","-369,000",
="006204","永豐臺灣加權    ","0","226,000","-226,000","0","0","0","727,043","205,000","522,043","-543,043",
="006205","富邦上証        ","1,000","0","1,000","0","400,000","-400,000","8,127,000","3,758,000","4,369,000","-1,010,000",
="006206","元大上證50      ","0","0","0","0","0","0","8,527,000","3,578,000","4,949,000","-1,371,000",
="0061","元大寶滬深      ","0","300,000","-300,000","0","0","0","4,353,000","714,000","3,639,000","-3,225,000",
="0056","元大高股息      ","0","0","0","0","0","0","5,181,000","44,000","5,137,000","-5,093,000",
="0050","元大台灣50      ","153,000","7,636,500","-7,483,500","0","0","0","8,600,000","646,000","7,954,000","-14,791,500",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
