"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","0","200,000","-200,000","0","0","0","5,423,000","5,154,000","269,000","4,685,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","664,000","633,000","31,000","602,000",
="006206","元大上證50      ","0","200,000","-200,000","0","0","0","3,008,000","1,726,000","1,282,000","244,000",
="0056","元大高股息      ","0","0","0","0","0","0","231,000","231,000","0","231,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","41,000","41,000","0","41,000",
="0059","富邦金融        ","0","0","0","0","0","0","35,000","35,000","0","35,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","208,300","120,000","88,300","31,700",
="0051","元大中型100     ","0","0","0","0","0","0","31,000","31,000","0","31,000",
="0060","新台灣          ","0","0","0","0","0","0","9,000","9,000","0","9,000",
="0057","富邦摩台        ","0","0","0","0","0","0","9,000","9,000","0","9,000",
="006208","富邦台50        ","0","0","0","0","0","0","103,000","56,000","47,000","9,000",
="0052","富邦科技        ","0","0","0","0","0","0","4,000","3,000","1,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="006207","FH滬深          ","0","450,000","-450,000","0","0","0","606,000","282,000","324,000","-492,000",
="006205","富邦上証        ","0","0","0","0","0","0","7,090,000","2,857,000","4,233,000","-1,376,000",
="0061","元大寶滬深      ","2,000","4,002,000","-4,000,000","0","0","0","2,467,000","809,000","1,658,000","-4,849,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
