"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","16,479,000","0","16,479,000","0","0","0","0","0","0","7,750,000","3,413,000","40,000","3,373,000","25,983,000","21,606,000","4,377,000","24,229,000",
="00633L","富邦上証正2     ","6,516,000","0","6,516,000","0","0","0","0","0","0","-459,000","381,000","898,000","-517,000","6,657,000","6,599,000","58,000","6,057,000",
="0050","元大台灣50      ","2,000","186,000","-184,000","0","0","0","0","0","0","3,507,000","162,000","418,000","-256,000","3,953,000","190,000","3,763,000","3,323,000",
="00642U","元大S&P石油     ","613,000","0","613,000","0","0","0","0","0","0","1,685,000","0","0","0","2,115,000","430,000","1,685,000","2,298,000",
="006205","富邦上証        ","345,000","0","345,000","0","0","0","0","0","0","1,683,000","200,000","0","200,000","3,330,000","1,847,000","1,483,000","2,028,000",
="00631L","元大台灣50正2   ","517,000","4,000","513,000","0","0","0","0","0","0","968,000","218,000","0","218,000","1,350,000","600,000","750,000","1,481,000",
="00643","群益深証中小    ","613,000","0","613,000","0","0","0","0","0","0","529,000","0","40,000","-40,000","901,000","332,000","569,000","1,142,000",
="00728","第一金工業30    ","0","0","0","0","0","0","0","0","0","690,000","0","0","0","827,000","137,000","690,000","690,000",
="00648R","元大S&P500反1   ","381,000","0","381,000","0","0","0","0","0","0","160,000","0","0","0","306,000","146,000","160,000","541,000",
="00653L","富邦印度正2     ","378,000","0","378,000","0","0","0","0","0","0","51,000","0","0","0","229,000","178,000","51,000","429,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","411,000","0","0","0","411,000","0","411,000","411,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","0","0","0","319,000","0","0","0","505,000","186,000","319,000","319,000",
="00665L","富邦恒生國企正2 ","26,000","17,000","9,000","0","0","0","0","0","0","300,000","0","0","0","499,000","199,000","300,000","309,000",
="00634R","富邦上証反1     ","25,000","0","25,000","0","0","0","0","0","0","268,000","0","0","0","899,000","631,000","268,000","293,000",
="00655L","國泰中國A50正2  ","1,102,000","0","1,102,000","0","0","0","0","0","0","-811,000","160,000","40,000","120,000","2,822,000","3,753,000","-931,000","291,000",
="00640L","富邦日本正2     ","183,000","0","183,000","0","0","0","0","0","0","35,000","0","0","0","535,000","500,000","35,000","218,000",
="00729R","第一金工業30反1 ","0","0","0","0","0","0","0","0","0","212,000","0","0","0","441,000","229,000","212,000","212,000",
="00708L","元大S&P黃金正2  ","50,000","0","50,000","0","0","0","0","0","0","156,000","30,000","0","30,000","715,000","589,000","126,000","206,000",
="00635U","元大S&P黃金     ","166,000","0","166,000","0","0","0","0","0","0","33,000","0","0","0","113,000","80,000","33,000","199,000",
="00641R","富邦日本反1     ","300,000","0","300,000","0","0","0","0","0","0","-126,000","0","0","0","712,000","838,000","-126,000","174,000",
="006206","元大上證50      ","0","0","0","0","0","0","0","0","0","173,000","27,000","17,000","10,000","396,000","233,000","163,000","173,000",
="0056","元大高股息      ","1,000","0","1,000","0","0","0","0","0","0","128,000","0","0","0","128,000","0","128,000","129,000",
="00650L","FH香港正2       ","0","4,000","-4,000","0","0","0","0","0","0","133,000","0","0","0","151,000","18,000","133,000","129,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","119,000","0","0","0","181,000","62,000","119,000","119,000",
="00670L","富邦NASDAQ正2   ","15,000","0","15,000","0","0","0","0","0","0","76,000","0","0","0","77,000","1,000","76,000","91,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","79,000","0","0","0","166,000","87,000","79,000","79,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","0","0","0","74,000","0","536,000","-536,000","790,000","180,000","610,000","74,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","71,000","0","0","0","84,000","13,000","71,000","71,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","67,000","0","0","0","67,000","0","67,000","67,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","66,000","0","0","0","215,000","149,000","66,000","66,000",
="00672L","元大S&P原油正2  ","402,000","406,000","-4,000","0","0","0","0","0","0","66,000","40,000","150,000","-110,000","1,194,000","1,018,000","176,000","62,000",
="00638R","元大滬深300反1  ","4,000","0","4,000","0","0","0","0","0","0","45,000","0","0","0","89,000","44,000","45,000","49,000",
="00660","元大歐洲50      ","42,000","0","42,000","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","43,000",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","38,000","0","0","0","138,000","100,000","38,000","38,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","34,000","0","0","0","61,000","27,000","34,000","34,000",
="00649","FH香港          ","0","25,000","-25,000","0","0","0","0","0","0","56,000","0","0","0","72,000","16,000","56,000","31,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","31,000","0","0","0","41,000","10,000","31,000","31,000",
="00678","群益NBI生技     ","29,000","0","29,000","0","0","0","0","0","0","-1,000","0","0","0","300,000","301,000","-1,000","28,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","28,000","0","0","0","113,000","85,000","28,000","28,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","19,000","0","0","0","408,000","389,000","19,000","19,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","18,000","0","0","0","118,000","100,000","18,000","18,000",
="00700","富邦恒生國企    ","0","0","0","0","0","0","0","0","0","17,000","0","0","0","18,000","1,000","17,000","17,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","16,600","0","0","0","18,300","1,700","16,600","16,600",
="00651R","FH香港反1       ","25,000","25,000","0","0","0","0","0","0","0","11,000","0","0","0","39,000","28,000","11,000","11,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","0","0","0","9,000","0","0","0","17,000","8,000","9,000","9,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","9,000","0","0","0","9,000","0","9,000","9,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","9,000","0","0","0","12,000","3,000","9,000","9,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","7,000",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","9,000","2,000","7,000","7,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","6,000","0","0","0","7,000","1,000","6,000","6,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","10,000","5,000","5,000","5,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","5,000","0","0","0","305,000","300,000","5,000","5,000",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","42,000","40,000","2,000","2,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="00712","FH富時不動產    ","3,000","1,000","2,000","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","1,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","201,000","200,000","1,000","1,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","0",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","51,000","51,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","0","0","0","0","6,000","6,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","6,100","6,100","0","0",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","0","0","0","0","102,000","102,000","0","0",
="00710B","FH彭博高收益債  ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
