"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","6,600,000","211,000","6,389,000","0","0","0","15,005,000","11,279,000","3,726,000","13,942,000",
="0055","元大MSCI金融    ","96,000","0","96,000","0","0","0","523,000","523,000","0","619,000",
="0056","元大高股息      ","104,000","0","104,000","0","0","0","488,000","273,000","215,000","162,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","339,142","233,000","106,142","126,858",
="0051","元大中型100     ","13,000","0","13,000","0","0","0","9,000","9,000","0","22,000",
="0053","元大電子        ","10,000","0","10,000","0","0","0","11,000","11,000","0","21,000",
="0054","元大台商50      ","1,000","0","1,000","0","0","0","15,000","15,000","0","16,000",
="0060","新台灣          ","0","0","0","0","0","0","15,000","15,000","0","15,000",
="006203","元大MSCI台灣    ","6,000","0","6,000","0","0","0","0","0","0","6,000",
="006208","富邦台50        ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0052","富邦科技        ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="0057","富邦摩台        ","4,000","0","4,000","0","0","0","5,000","1,000","4,000","1,000",
="006207","FH滬深          ","0","481,000","-481,000","0","0","0","854,000","626,000","228,000","-83,000",
="006206","元大上證50      ","0","133,000","-133,000","0","0","0","8,763,000","4,275,000","4,488,000","-346,000",
="006205","富邦上証        ","0","0","0","100,000","0","100,000","7,823,000","3,483,000","4,340,000","-757,000",
="0061","元大寶滬深      ","928,000","3,791,000","-2,863,000","0","0","0","6,255,000","3,858,000","2,397,000","-1,402,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
