"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00642U","元大S&P石油     ","2,000","0","2,000","0","0","0","2,207,029","1,636,000","1,067,000","569,000","2,163,029","525,000","1,638,029","2,209,029",
="0061","元大寶滬深      ","0","5,000","-5,000","0","0","0","1,646,000","244,000","570,000","-326,000","3,372,000","1,400,000","1,972,000","1,641,000",
="00633L","富邦上証正2     ","773,000","573,000","200,000","0","0","0","609,000","388,000","66,000","322,000","27,209,000","26,922,000","287,000","809,000",
="006207","FH滬深          ","0","0","0","0","0","0","778,000","7,000","64,000","-57,000","1,334,000","499,000","835,000","778,000",
="00632R","元大台灣50反1   ","51,000","763,000","-712,000","0","0","0","1,468,000","2,602,000","192,000","2,410,000","3,410,000","4,352,000","-942,000","756,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","500,000","0","0","0","512,000","12,000","500,000","500,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","383,000","0","0","0","776,000","393,000","383,000","383,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","280,000","90,000","234,000","-144,000","1,920,000","1,496,000","424,000","280,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","178,000","0","0","0","4,497,000","4,319,000","178,000","178,000",
="00639","富邦深100       ","0","0","0","0","0","0","75,000","0","120,000","-120,000","745,000","550,000","195,000","75,000",
="006205","富邦上証        ","4,000","1,000","3,000","0","0","0","50,000","35,000","30,000","5,000","1,138,000","1,093,000","45,000","53,000",
="0080","恒中國          ","0","0","0","0","0","0","5,800","0","0","0","5,800","0","5,800","5,800",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="008201","BP上證50        ","0","0","0","0","0","0","3,200","0","0","0","3,200","0","3,200","3,200",
="0081","恒香港          ","0","0","0","0","0","0","900","0","0","0","900","0","900","900",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0060","新台灣          ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-2,000","0","0","0","1,000","3,000","-2,000","-2,000",
="006208","富邦台50        ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="0053","元大電子        ","0","0","0","0","0","0","-4,000","0","0","0","1,000","5,000","-4,000","-4,000",
="00645","富邦日本        ","0","0","0","0","0","0","-7,000","0","0","0","3,859,000","3,866,000","-7,000","-7,000",
="0054","元大台商50      ","0","0","0","0","0","0","-9,000","0","0","0","1,000","10,000","-9,000","-9,000",
="0051","元大中型100     ","0","0","0","0","0","0","-19,000","0","0","0","2,000","21,000","-19,000","-19,000",
="006206","元大上證50      ","0","0","0","0","0","0","-37,000","0","0","0","2,836,000","2,873,000","-37,000","-37,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-70,000","0","13,000","-13,000","0","57,000","-57,000","-70,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","-144,000","300,000","50,000","250,000","2,689,000","3,083,000","-394,000","-144,000",
="0056","元大高股息      ","0","0","0","0","0","0","-166,000","0","0","0","55,000","221,000","-166,000","-166,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-173,000","0","0","0","2,782,000","2,955,000","-173,000","-173,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-1,185,000","4,000","334,000","-330,000","731,000","1,586,000","-855,000","-1,185,000",
="0050","元大台灣50      ","347,000","560,000","-213,000","0","0","0","-1,707,000","60,000","530,000","-470,000","762,000","1,999,000","-1,237,000","-1,920,000",
="00637L","元大滬深300正2  ","700,000","700,000","0","0","0","0","-5,337,000","0","45,000","-45,000","24,302,000","29,594,000","-5,292,000","-5,337,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
