"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","1,287,000","197,000","1,090,000","0","0","0","2,627,000","1,720,000","907,000","1,903,000",
="0055","元大MSCI金融    ","0","0","0","0","213,000","-213,000","463,000","449,000","14,000","222,000",
="006203","元大MSCI台灣    ","112,000","0","112,000","0","0","0","2,000","0","2,000","110,000",
="0058","富邦發達        ","0","0","0","0","0","0","85,000","81,000","4,000","77,000",
="006204","永豐臺灣加權    ","0","200,000","-200,000","0","0","0","354,000","305,000","49,000","56,000",
="0057","富邦摩台        ","0","0","0","0","0","0","170,000","92,000","78,000","14,000",
="0054","元大台商50      ","0","0","0","0","0","0","9,000","9,000","0","9,000",
="0051","元大中型100     ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0056","元大高股息      ","0","1,000","-1,000","0","0","0","714,000","1,000","713,000","-713,000",
="006207","FH滬深          ","0","151,000","-151,000","250,000","0","250,000","1,618,000","268,000","1,350,000","-983,000",
="006205","富邦上証        ","1,000","915,000","-914,000","200,000","0","200,000","3,947,000","1,688,000","2,259,000","-1,285,000",
="006206","元大上證50      ","0","2,197,000","-2,197,000","0","0","0","8,314,000","4,058,000","4,256,000","-2,395,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","7,952,000","1,184,000","6,768,000","-5,584,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
