"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00633L","富邦上証正2     ","784,000","665,000","119,000","0","0","0","3,850,000","300,000","290,000","10,000","9,744,000","5,904,000","3,840,000","3,969,000",
="0050","元大台灣50      ","2,724,000","331,000","2,393,000","0","0","0","-48,000","21,000","176,000","-155,000","855,000","748,000","107,000","2,345,000",
="00631L","元大台灣50正2   ","205,000","91,000","114,000","0","0","0","365,000","216,000","122,000","94,000","2,334,000","2,063,000","271,000","479,000",
="00668","國泰美國道瓊    ","763,000","0","763,000","0","0","0","-350,000","10,000","0","10,000","480,000","840,000","-360,000","413,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","336,000","146,000","0","146,000","257,000","67,000","190,000","336,000",
="00673R","元大S&P原油反1  ","100,000","0","100,000","0","0","0","228,000","0","698,000","-698,000","1,900,000","974,000","926,000","328,000",
="00639","富邦深100       ","201,000","352,000","-151,000","0","0","0","451,000","0","0","0","1,213,000","762,000","451,000","300,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","268,000","15,000","99,000","-84,000","1,534,000","1,182,000","352,000","268,000",
="00663L","國泰臺灣加權正2 ","0","557,000","-557,000","0","0","0","744,000","150,000","210,000","-60,000","2,152,000","1,348,000","804,000","187,000",
="00651R","FH香港反1       ","57,000","0","57,000","0","0","0","92,000","0","0","0","100,000","8,000","92,000","149,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","145,000","98,000","132,000","-34,000","1,227,000","1,048,000","179,000","145,000",
="006206","元大上證50      ","500,000","0","500,000","0","0","0","-357,000","0","0","0","546,000","903,000","-357,000","143,000",
="00658L","國泰日本正2     ","56,000","0","56,000","0","0","0","67,000","0","0","0","775,000","708,000","67,000","123,000",
="00652","富邦印度        ","0","0","0","0","0","0","109,000","0","0","0","459,000","350,000","109,000","109,000",
="00646","元大S&P500      ","0","0","0","0","0","0","105,000","66,000","0","66,000","196,000","157,000","39,000","105,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","82,000","26,000","26,000","0","82,000","0","82,000","82,000",
="00657","國泰日經225     ","1,338,000","0","1,338,000","0","0","0","-1,282,000","0","0","0","277,000","1,559,000","-1,282,000","56,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","20,000","0","5,000","-5,000","335,000","310,000","25,000","20,000",
="008201","BP上證50        ","0","0","0","0","0","0","17,000","0","0","0","17,000","0","17,000","17,000",
="00661","元大日經225     ","875,000","0","875,000","0","0","0","-860,000","0","0","0","16,000","876,000","-860,000","15,000",
="00669R","國泰美國道瓊反1 ","20,000","2,000","18,000","0","0","0","-7,000","0","0","0","2,110,000","2,117,000","-7,000","11,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","10,000","50,000","0","50,000","0","40,000","-40,000","10,000",
="0057","富邦摩台        ","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
="0054","元大台商50      ","0","0","0","0","0","0","9,000","0","0","0","9,000","0","9,000","9,000",
="006205","富邦上証        ","134,000","0","134,000","0","0","0","-127,000","132,000","374,000","-242,000","1,118,000","1,003,000","115,000","7,000",
="0052","富邦科技        ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="00638R","元大滬深300反1  ","16,000","1,000","15,000","0","0","0","-12,000","0","0","0","3,000","15,000","-12,000","3,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","2,000","0","0","0","229,000","227,000","2,000","2,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","1,000","0","0","0","153,000","152,000","1,000","1,000",
="0053","元大電子        ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00643K","群益深証中小+R  ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00649","FH香港          ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00666R","富邦H股反1      ","210,000","0","210,000","0","0","0","-210,000","0","0","0","0","210,000","-210,000","0",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","0","721,000","721,000","0","0",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00636","國泰中國A50     ","741,000","0","741,000","0","0","0","-744,000","0","0","0","324,000","1,068,000","-744,000","-3,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-25,000","180,000","113,000","67,000","295,000","387,000","-92,000","-25,000",
="00650L","FH香港正2       ","28,000","64,000","-36,000","0","0","0","0","0","0","0","0","0","0","-36,000",
="00659R","國泰日本反1     ","0","17,000","-17,000","0","0","0","-49,000","0","0","0","101,000","150,000","-49,000","-66,000",
="00645","富邦日本        ","0","0","0","0","0","0","-78,000","0","0","0","11,000","89,000","-78,000","-78,000",
="0055","元大MSCI金融    ","0","71,000","-71,000","0","0","0","-8,000","0","0","0","38,000","46,000","-8,000","-79,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","-90,000","0","0","0","496,000","586,000","-90,000","-90,000",
="00634R","富邦上証反1     ","331,000","0","331,000","0","0","0","-459,000","0","0","0","268,000","727,000","-459,000","-128,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-146,000","0","0","0","133,000","279,000","-146,000","-146,000",
="00641R","富邦日本反1     ","0","21,000","-21,000","0","0","0","-261,000","0","0","0","328,000","589,000","-261,000","-282,000",
="00640L","富邦日本正2     ","168,000","0","168,000","0","0","0","-483,000","0","0","0","693,000","1,176,000","-483,000","-315,000",
="00643","群益深証中小    ","0","0","0","0","0","0","-441,000","0","0","0","400,000","841,000","-441,000","-441,000",
="006207","FH滬深          ","155,000","64,000","91,000","0","0","0","-641,000","9,000","10,000","-1,000","538,000","1,178,000","-640,000","-550,000",
="00665L","富邦H股正2      ","0","751,000","-751,000","0","0","0","-70,000","0","0","0","240,000","310,000","-70,000","-821,000",
="00642U","元大S&P石油     ","0","7,000","-7,000","0","0","0","-1,569,000","76,000","975,000","-899,000","1,501,000","2,171,000","-670,000","-1,576,000",
="00675L","富邦臺灣加權正2 ","10,000","10,000","0","0","0","0","-1,715,000","0","0","0","3,900,000","5,615,000","-1,715,000","-1,715,000",
="0056","元大高股息      ","0","95,000","-95,000","0","0","0","-2,022,000","0","0","0","170,000","2,192,000","-2,022,000","-2,117,000",
="00664R","國泰臺灣加權反1 ","0","345,000","-345,000","0","0","0","-2,328,000","0","1,397,000","-1,397,000","3,422,000","4,353,000","-931,000","-2,673,000",
="00676R","富邦臺灣加權反1 ","2,000","80,000","-78,000","0","0","0","-2,647,000","0","0","0","10,914,000","13,561,000","-2,647,000","-2,725,000",
="00637L","元大滬深300正2  ","760,000","1,629,000","-869,000","0","0","0","-3,340,000","404,000","200,000","204,000","15,370,000","18,914,000","-3,544,000","-4,209,000",
="00672L","元大S&P原油正2  ","0","160,000","-160,000","0","0","0","-8,091,000","1,400,000","330,000","1,070,000","979,000","10,140,000","-9,161,000","-8,251,000",
="00632R","元大台灣50反1   ","141,000","15,295,000","-15,154,000","0","0","0","-10,304,000","1,540,000","2,068,000","-528,000","4,937,000","14,713,000","-9,776,000","-25,458,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
