"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","2,965,000","200,000","2,765,000","0","0","0","12,890,000","5,970,000","6,920,000","1,815,000",
="0056","元大高股息      ","44,000","0","44,000","0","0","0","920,000","920,000","0","964,000",
="0061","元大寶滬深      ","2,000","0","2,000","0","0","0","2,921,000","1,633,000","1,288,000","347,000",
="0053","元大電子        ","61,000","0","61,000","0","0","0","120,000","120,000","0","181,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","174,000","151,000","23,000","128,000",
="0055","元大MSCI金融    ","101,000","0","101,000","0","0","0","723,000","367,000","356,000","112,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,759,000","927,000","832,000","95,000",
="0054","元大台商50      ","51,000","0","51,000","0","0","0","7,000","7,000","0","58,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","39,000","39,000","0","39,000",
="0051","元大中型100     ","10,000","0","10,000","0","0","0","0","0","0","10,000",
="0052","富邦科技        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="0058","富邦發達        ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="006208","富邦台50        ","0","0","0","0","0","0","100,000","51,000","49,000","2,000",
="0057","富邦摩台        ","100,000","0","100,000","0","0","0","308,000","104,000","204,000","0",
="0059","富邦金融        ","0","0","0","0","0","0","6,000","0","6,000","-6,000",
="006206","元大上證50      ","0","0","0","0","0","0","733,000","277,000","456,000","-179,000",
="006205","富邦上証        ","53,000","0","53,000","0","0","0","2,072,000","818,000","1,254,000","-383,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
