"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0050","元大台灣50      ","15,886,000","2,039,000","13,847,000","0","80,000","-80,000","-4,430,000","341,000","100,000","241,000","661,000","5,332,000","-4,671,000","9,337,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","1,713,000","150,000","442,000","-292,000","2,215,000","210,000","2,005,000","1,713,000",
="0056","元大高股息      ","0","1,000","-1,000","0","0","0","1,160,000","0","0","0","1,199,000","39,000","1,160,000","1,159,000",
="006207","FH滬深          ","349,000","0","349,000","0","324,000","-324,000","174,000","10,000","0","10,000","833,000","669,000","164,000","199,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","137,000","0","0","0","1,156,000","1,019,000","137,000","137,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","99,000","0","0","0","1,977,000","1,878,000","99,000","99,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","80,000","0","0","0","1,548,000","1,468,000","80,000","80,000",
="006206","元大上證50      ","12,000","0","12,000","0","200,000","-200,000","251,000","0","0","0","378,000","127,000","251,000","63,000",
="00646","元大S&P500      ","0","0","0","0","0","0","50,000","0","0","0","236,000","186,000","50,000","50,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","41,000","0","0","0","41,000","0","41,000","41,000",
="00659R","國泰日本反1     ","415,000","100,000","315,000","0","0","0","-287,000","0","0","0","2,523,000","2,810,000","-287,000","28,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","21,000","0","0","0","235,000","214,000","21,000","21,000",
="0053","元大電子        ","0","0","0","0","0","0","19,000","0","0","0","19,000","0","19,000","19,000",
="00649","FH香港          ","94,000","0","94,000","0","0","0","-86,000","0","0","0","11,000","97,000","-86,000","8,000",
="00634R","富邦上証反1     ","0","161,000","-161,000","0","0","0","168,000","203,000","0","203,000","148,000","183,000","-35,000","7,000",
="0051","元大中型100     ","0","0","0","0","0","0","7,000","0","0","0","11,000","4,000","7,000","7,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","7,000",
="00652","富邦印度        ","0","0","0","70,000","0","70,000","-68,000","0","0","0","1,021,000","1,089,000","-68,000","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="008201","BP上證50        ","0","0","0","0","0","0","400","0","0","0","400","0","400","400",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0054","元大台商50      ","0","0","0","0","0","0","-5,000","0","0","0","0","5,000","-5,000","-5,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-6,000","0","0","0","105,000","111,000","-6,000","-6,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-10,000","0","0","0","1,000","11,000","-10,000","-10,000",
="00650L","FH香港正2       ","0","2,000","-2,000","0","0","0","-13,000","0","0","0","138,000","151,000","-13,000","-15,000",
="00661","元大日經225     ","100,000","200,000","-100,000","0","0","0","84,000","0","0","0","2,796,000","2,712,000","84,000","-16,000",
="00636","國泰中國A50     ","25,000","0","25,000","0","0","0","-44,000","0","0","0","210,000","254,000","-44,000","-19,000",
="00660","元大歐洲50      ","174,000","0","174,000","0","0","0","-206,000","0","0","0","150,000","356,000","-206,000","-32,000",
="00657","國泰日經225     ","252,000","0","252,000","0","0","0","-287,000","30,000","80,000","-50,000","2,632,000","2,869,000","-237,000","-35,000",
="00639","富邦深100       ","245,000","49,000","196,000","0","0","0","-241,000","40,000","278,000","-238,000","1,276,000","1,279,000","-3,000","-45,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","-45,000","0","0","0","322,000","367,000","-45,000","-45,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-63,000","0","0","0","1,186,000","1,249,000","-63,000","-63,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-65,000","0","0","0","936,000","1,001,000","-65,000","-65,000",
="00655L","國泰中國A50正2  ","0","25,000","-25,000","0","0","0","-147,000","0","0","0","4,637,000","4,784,000","-147,000","-172,000",
="00658L","國泰日本正2     ","234,000","244,000","-10,000","0","0","0","-240,000","0","0","0","5,288,000","5,528,000","-240,000","-250,000",
="00645","富邦日本        ","0","177,000","-177,000","0","0","0","-118,000","0","190,000","-190,000","1,733,000","1,661,000","72,000","-295,000",
="006205","富邦上証        ","530,000","0","530,000","0","0","0","-862,000","37,000","793,000","-756,000","1,550,000","1,656,000","-106,000","-332,000",
="00643","群益深証中小    ","0","0","0","0","0","0","-453,000","0","542,000","-542,000","1,145,000","1,056,000","89,000","-453,000",
="00633L","富邦上証正2     ","209,000","2,184,000","-1,975,000","0","0","0","1,467,000","286,000","286,000","0","7,250,000","5,783,000","1,467,000","-508,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","-514,000","0","0","0","1,532,000","2,046,000","-514,000","-514,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","-669,000","360,000","200,000","160,000","2,848,000","3,677,000","-829,000","-669,000",
="00648R","元大S&P500反1   ","2,000","0","2,000","0","0","0","-712,000","0","0","0","392,000","1,104,000","-712,000","-710,000",
="00641R","富邦日本反1     ","650,000","1,042,000","-392,000","0","0","0","-858,000","55,000","55,000","0","3,970,000","4,828,000","-858,000","-1,250,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-2,745,000","286,000","147,000","139,000","2,355,000","5,239,000","-2,884,000","-2,745,000",
="00640L","富邦日本正2     ","2,815,000","5,728,000","-2,913,000","0","0","0","-805,000","93,000","2,723,000","-2,630,000","19,478,000","17,653,000","1,825,000","-3,718,000",
="00637L","元大滬深300正2  ","1,260,000","1,864,000","-604,000","0","0","0","-4,127,000","0","0","0","8,015,000","12,142,000","-4,127,000","-4,731,000",
="00642U","元大S&P石油     ","449,000","288,000","161,000","0","0","0","-9,558,000","50,000","0","50,000","237,000","9,845,000","-9,608,000","-9,397,000",
="00632R","元大台灣50反1   ","4,450,000","1,144,000","3,306,000","0","0","0","-18,174,000","4,650,000","917,000","3,733,000","12,287,000","34,194,000","-21,907,000","-14,868,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
