"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","2,490,000","831,000","1,659,000","0","0","0","0","0","0","12,356,000","50,000","25,000","25,000","41,824,000","29,493,000","12,331,000","14,015,000",
="00636","國泰中國A50     ","4,278,000","563,000","3,715,000","0","0","0","0","0","0","4,468,329","215,000","740,000","-525,000","8,278,329","3,285,000","4,993,329","8,183,329",
="00672L","元大S&P原油正2  ","3,669,000","27,000","3,642,000","0","0","0","0","0","0","2,820,000","25,000","0","25,000","3,302,000","507,000","2,795,000","6,462,000",
="006205","富邦上証        ","3,670,000","0","3,670,000","0","0","0","0","170,000","-170,000","2,854,495","54,000","14,000","40,000","3,422,495","608,000","2,814,495","6,354,495",
="00632R","元大台灣50反1   ","5,821,000","1,356,000","4,465,000","0","0","0","0","0","0","1,329,000","100,000","2,390,000","-2,290,000","8,747,000","5,128,000","3,619,000","5,794,000",
="006206","元大上證50      ","1,786,000","100,000","1,686,000","0","0","0","0","0","0","2,885,030","113,000","138,000","-25,000","3,701,030","791,000","2,910,030","4,571,030",
="00642U","元大S&P石油     ","1,562,000","0","1,562,000","0","0","0","0","0","0","2,045,000","0","0","0","2,103,000","58,000","2,045,000","3,607,000",
="0061","元大寶滬深      ","1,055,000","0","1,055,000","0","0","0","0","270,000","-270,000","2,482,000","0","0","0","4,024,000","1,542,000","2,482,000","3,267,000",
="00633L","富邦上証正2     ","2,518,000","1,104,000","1,414,000","0","0","0","0","0","0","1,200,000","140,000","60,000","80,000","9,103,000","7,983,000","1,120,000","2,614,000",
="00655L","國泰中國A50正2  ","453,000","3,000","450,000","0","0","0","0","0","0","1,554,000","0","0","0","6,462,000","4,908,000","1,554,000","2,004,000",
