"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","1,239,000","0","1,239,000","0","0","0","36,755,000","680,000","1,755,000","-1,075,000","38,225,000","395,000","37,830,000","37,994,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","3,230,000","0","0","0","11,619,000","8,389,000","3,230,000","3,230,000",
="00664R","國泰臺灣加權反1 ","877,000","0","877,000","0","0","0","1,860,000","110,000","240,000","-130,000","5,462,000","3,472,000","1,990,000","2,737,000",
="00642U","元大S&P石油     ","23,000","59,000","-36,000","0","0","0","1,264,000","0","0","0","1,578,000","314,000","1,264,000","1,228,000",
="0061","元大寶滬深      ","0","28,000","-28,000","0","0","0","1,063,000","1,000","920,000","-919,000","2,435,000","453,000","1,982,000","1,035,000",
="00643","群益深証中小    ","30,000","10,000","20,000","0","0","0","986,756","0","0","0","1,329,000","342,244","986,756","1,006,756",
="00635U","元大S&P黃金     ","0","20,000","-20,000","0","0","0","818,000","333,000","0","333,000","865,000","380,000","485,000","798,000",
="00639","富邦深100       ","879,000","733,000","146,000","0","0","0","593,000","598,000","163,000","435,000","1,068,000","910,000","158,000","739,000",
="00634R","富邦上証反1     ","5,000","0","5,000","0","0","0","592,000","572,000","50,000","522,000","377,000","307,000","70,000","597,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","531,000","0","0","0","560,000","29,000","531,000","531,000",
="00672L","元大S&P原油正2  ","0","431,000","-431,000","0","0","0","894,000","0","0","0","3,891,000","2,997,000","894,000","463,000",
="00650L","FH香港正2       ","90,000","0","90,000","0","0","0","196,000","40,000","0","40,000","559,000","403,000","156,000","286,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","268,000","0","0","0","268,000","0","268,000","268,000",
="00641R","富邦日本反1     ","0","13,000","-13,000","0","0","0","174,000","0","0","0","796,000","622,000","174,000","161,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","113,000","101,000","0","101,000","151,000","139,000","12,000","113,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","104,000","0","0","0","561,000","457,000","104,000","104,000",
="00645","富邦日本        ","0","0","0","0","0","0","50,000","0","0","0","211,000","161,000","50,000","50,000",
="00651R","FH香港反1       ","0","5,000","-5,000","0","0","0","29,000","22,000","0","22,000","835,000","828,000","7,000","24,000",
="00652","富邦印度        ","0","0","0","0","0","0","18,000","0","0","0","84,000","66,000","18,000","18,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","18,000","17,000","0","17,000","1,000","0","1,000","18,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","17,000","0","0","0","17,000","0","17,000","17,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","16,000","0","0","0","109,000","93,000","16,000","16,000",
="00667","元大韓國        ","0","0","0","0","0","0","14,000","0","0","0","69,000","55,000","14,000","14,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","12,000","0","0","0","197,000","185,000","12,000","12,000",
="00661","元大日經225     ","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","11,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","7,000","0","0","0","111,000","104,000","7,000","7,000",
="00646","元大S&P500      ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0051","元大中型100     ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="006203","元大MSCI台灣    ","0","333,000","-333,000","0","0","0","334,000","0","0","0","334,000","0","334,000","1,000",
="008201","BP上證50        ","0","0","0","0","0","0","700","0","0","0","700","0","700","700",
="00643K","群益深証中小+R  ","0","0","0","0","0","0","0","0","0","0","150,000","150,000","0","0",
="0057","富邦摩台        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0053","元大電子        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","-2,000","0","0","0","100,000","102,000","-2,000","-2,000",
="00649","FH香港          ","0","0","0","0","0","0","-2,000","0","0","0","148,000","150,000","-2,000","-2,000",
="00657","國泰日經225     ","0","0","0","0","0","0","-5,000","0","0","0","69,000","74,000","-5,000","-5,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","-14,000","0","0","0","483,000","497,000","-14,000","-14,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","-15,600","0","0","0","117,400","133,000","-15,600","-15,600",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-27,000","0","0","0","424,000","451,000","-27,000","-27,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","-78,000","0","0","0","162,000","240,000","-78,000","-78,000",
="006206","元大上證50      ","0","200,000","-200,000","0","0","0","81,000","0","50,000","-50,000","265,000","134,000","131,000","-119,000",
="00666R","富邦H股反1      ","0","36,000","-36,000","0","0","0","-155,000","0","0","0","388,000","543,000","-155,000","-191,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","-238,000","440,000","0","440,000","567,000","1,245,000","-678,000","-238,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","-401,000","0","110,000","-110,000","759,000","1,050,000","-291,000","-401,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","-444,000","0","0","0","595,000","1,039,000","-444,000","-444,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","-541,000","0","98,000","-98,000","2,901,000","3,344,000","-443,000","-541,000",
="0050","元大台灣50      ","201,000","488,455","-287,455","100,000","0","100,000","-589,000","101,000","1,000","100,000","365,000","1,054,000","-689,000","-776,455",
="00655L","國泰中國A50正2  ","1,000","2,000","-1,000","0","0","0","-802,000","0","0","0","311,000","1,113,000","-802,000","-803,000",
="00636","國泰中國A50     ","0","168,000","-168,000","0","0","0","-740,000","0","0","0","357,000","1,097,000","-740,000","-908,000",
="006207","FH滬深          ","7,000","139,000","-132,000","0","0","0","-866,625","50,000","55,000","-5,000","324,000","1,185,625","-861,625","-998,625",
="00665L","富邦H股正2      ","10,000","375,000","-365,000","0","0","0","-1,174,000","50,000","37,000","13,000","364,000","1,551,000","-1,187,000","-1,539,000",
="00675L","富邦臺灣加權正2 ","10,000","10,000","0","0","0","0","-1,571,000","0","254,000","-254,000","4,528,000","5,845,000","-1,317,000","-1,571,000",
="0056","元大高股息      ","0","0","0","0","0","0","-1,642,000","0","0","0","0","1,642,000","-1,642,000","-1,642,000",
="006205","富邦上証        ","112,000","165,000","-53,000","0","0","0","-1,701,000","690,000","2,600,000","-1,910,000","1,621,000","1,412,000","209,000","-1,754,000",
="00631L","元大台灣50正2   ","0","63,000","-63,000","0","0","0","-1,755,000","35,000","362,000","-327,000","91,000","1,519,000","-1,428,000","-1,818,000",
="00633L","富邦上証正2     ","1,503,000","5,216,000","-3,713,000","0","0","0","-19,045,000","1,210,000","120,000","1,090,000","2,155,000","22,290,000","-20,135,000","-22,758,000",
="00637L","元大滬深300正2  ","1,807,000","2,300,000","-493,000","0","60,000","-60,000","-34,970,730","0","788,000","-788,000","6,404,000","40,586,730","-34,182,730","-35,523,730",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
