"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006207","FH滬深          ","0","345,000","-345,000","0","0","0","2,575,000","1,751,000","824,000","582,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","858,356","526,000","332,356","193,644",
="0053","元大電子        ","29,000","0","29,000","0","0","0","0","0","0","29,000",
="0054","元大台商50      ","11,000","0","11,000","0","0","0","0","0","0","11,000",
="0059","富邦金融        ","0","16,000","-16,000","0","0","0","21,000","21,000","0","5,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006203","元大MSCI台灣    ","0","1,000","-1,000","0","0","0","0","0","0","-1,000",
="0051","元大中型100     ","6,000","17,000","-11,000","0","0","0","4,000","1,000","3,000","-13,000",
="006205","富邦上証        ","1,000","0","1,000","0","0","0","4,675,000","2,178,000","2,497,000","-318,000",
="0056","元大高股息      ","0","0","0","0","0","0","858,000","0","858,000","-858,000",
="0055","元大MSCI金融    ","0","543,000","-543,000","0","0","0","782,000","152,000","630,000","-1,021,000",
="0050","元大台灣50      ","5,000","1,475,000","-1,470,000","0","0","0","5,367,000","1,495,000","3,872,000","-3,847,000",
="006206","元大上證50      ","110,000","1,315,000","-1,205,000","0","0","0","3,928,000","337,000","3,591,000","-4,459,000",
="0061","元大寶滬深      ","3,311,000","23,750,000","-20,439,000","0","0","0","26,494,000","12,935,000","13,559,000","-21,063,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
