"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
"3481","群創            ","27,367,594","12,790,416","14,577,178","0","0","0","1,000","0","1,000","968,000","38,000","0","38,000","1,375,000","445,000","930,000","15,546,178",
"2002","中鋼            ","15,080,612","2,128,000","12,952,612","0","0","0","0","0","0","231,000","150,000","0","150,000","320,000","239,000","81,000","13,183,612",
"2027","大成鋼          ","7,539,000","2,811,552","4,727,448","0","0","0","5,527,000","0","5,527,000","1,960,000","370,000","365,000","5,000","2,203,000","248,000","1,955,000","12,214,448",
"2884","玉山金          ","11,079,720","2,719,000","8,360,720","0","0","0","0","0","0","296,000","268,000","2,000","266,000","30,000","0","30,000","8,656,720",
"2409","友達            ","26,912,092","23,518,958","3,393,134","0","0","0","0","0","0","3,400,000","1,306,000","306,000","1,000,000","3,852,000","1,452,000","2,400,000","6,793,134",
="00637L","元大滬深300正2  ","4,963,000","2,853,000","2,110,000","0","0","0","0","0","0","4,381,000","500,000","0","500,000","20,535,000","16,654,000","3,881,000","6,491,000",
"2014","中鴻            ","2,746,000","150,000","2,596,000","0","0","0","730,000","0","730,000","2,314,000","2,197,000","0","2,197,000","117,000","0","117,000","5,640,000",
"2887","台新金          ","8,973,000","3,853,801","5,119,199","0","0","0","0","0","0","92,000","16,000","11,000","5,000","100,000","13,000","87,000","5,211,199",
"1409","新纖            ","5,040,000","322,000","4,718,000","0","0","0","0","0","0","135,000","150,000","15,000","135,000","0","0","0","4,853,000",
"2448","晶電            ","6,344,000","7,646,439","-1,302,439","0","0","0","2,088,000","0","2,088,000","3,990,000","1,135,000","2,000","1,133,000","3,838,000","981,000","2,857,000","4,775,561",
="070408","鴻海日盛76購01  ","0","0","0","0","0","0","0","0","0","4,700,000","0","0","0","4,700,000","0","4,700,000","4,700,000",
="072710","台苯麥證77購01  ","0","0","0","6,921,000","1,367,000","5,554,000","0","0","0","4,681,000","0","0","0","6,922,000","2,241,000","4,681,000","4,681,000",
="078075","中石化麥證7B購01","0","0","0","5,294,000","654,000","4,640,000","0","0","0","4,639,000","0","1,000","-1,000","5,294,000","654,000","4,640,000","4,639,000",
="075723","和大麥證7A購01  ","0","0","0","6,394,000","1,965,000","4,429,000","0","0","0","4,429,000","0","0","0","6,394,000","1,965,000","4,429,000","4,429,000",
