"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","16,049,000","2,927,000","13,122,000","0","0","0","-11,029,000","4,320,000","1,305,000","3,015,000","11,218,000","25,262,000","-14,044,000","2,093,000",
="00631L","元大台灣50正2   ","1,199,000","1,811,000","-612,000","0","0","0","2,429,000","378,000","1,432,000","-1,054,000","5,345,000","1,862,000","3,483,000","1,817,000",
="0056","元大高股息      ","0","0","0","0","0","0","1,475,000","0","0","0","1,514,000","39,000","1,475,000","1,475,000",
="00649","FH香港          ","0","3,000","-3,000","0","0","0","1,027,000","0","0","0","1,141,000","114,000","1,027,000","1,024,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","972,000","106,000","106,000","0","1,625,000","653,000","972,000","972,000",
="00661","元大日經225     ","0","0","0","0","0","0","964,000","0","0","0","1,260,000","296,000","964,000","964,000",
="00634R","富邦上証反1     ","1,551,000","0","1,551,000","0","0","0","-969,000","0","994,000","-994,000","385,000","360,000","25,000","582,000",
="00633L","富邦上証正2     ","2,617,000","427,000","2,190,000","0","0","0","-1,717,000","330,000","524,000","-194,000","8,302,000","9,825,000","-1,523,000","473,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","449,000","0","0","0","1,004,000","555,000","449,000","449,000",
="006207","FH滬深          ","69,000","70,000","-1,000","0","0","0","401,000","85,000","261,000","-176,000","1,001,000","424,000","577,000","400,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","133,000","0","0","0","149,000","16,000","133,000","133,000",
="00646","元大S&P500      ","0","0","0","0","0","0","115,000","0","0","0","131,000","16,000","115,000","115,000",
="00651R","FH香港反1       ","3,000","0","3,000","0","0","0","91,000","0","0","0","264,000","173,000","91,000","94,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","69,000","10,000","25,000","-15,000","253,000","169,000","84,000","69,000",
="006206","元大上證50      ","98,000","117,000","-19,000","0","0","0","60,000","0","80,000","-80,000","303,000","163,000","140,000","41,000",
="00647L","元大S&P500正2   ","0","28,000","-28,000","0","0","0","62,000","0","0","0","86,000","24,000","62,000","34,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","9,000","0","0","0","1,359,000","1,350,000","9,000","9,000",
="0051","元大中型100     ","0","0","0","0","0","0","8,000","0","0","0","9,000","1,000","8,000","8,000",
="0053","元大電子        ","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","8,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","5,000","0","0","0","6,000","1,000","5,000","5,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","5,000","0","0","0","21,000","16,000","5,000","5,000",
="00658L","國泰日本正2     ","166,000","0","166,000","0","0","0","-161,000","0","0","0","2,082,000","2,243,000","-161,000","5,000",
="0054","元大台商50      ","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="008201","BP上證50        ","0","0","0","0","0","0","900","0","0","0","900","0","900","900",
="0057","富邦摩台        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-9,000","0","0","0","8,000","17,000","-9,000","-9,000",
="00652","富邦印度        ","0","0","0","0","0","0","-43,000","0","0","0","834,000","877,000","-43,000","-43,000",
="00645","富邦日本        ","0","0","0","0","0","0","-48,000","0","0","0","1,179,000","1,227,000","-48,000","-48,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","-57,000","0","0","0","382,000","439,000","-57,000","-57,000",
="00635U","元大S&P黃金     ","2,000","0","2,000","0","0","0","-60,000","0","0","0","451,000","511,000","-60,000","-58,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","-65,000","0","0","0","1,114,000","1,179,000","-65,000","-65,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","-95,000","0","0","0","73,000","168,000","-95,000","-95,000",
="00663L","國泰臺灣加權正2 ","343,000","0","343,000","0","0","0","-438,000","0","0","0","1,900,000","2,338,000","-438,000","-95,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","-105,000","0","0","0","204,000","309,000","-105,000","-105,000",
="00657","國泰日經225     ","0","0","0","0","0","0","-119,000","0","0","0","371,000","490,000","-119,000","-119,000",
="00655L","國泰中國A50正2  ","0","20,000","-20,000","0","0","0","-117,000","0","0","0","3,695,000","3,812,000","-117,000","-137,000",
="00643","群益深証中小    ","0","0","0","0","0","0","-302,000","0","0","0","427,000","729,000","-302,000","-302,000",
="00639","富邦深100       ","16,000","44,000","-28,000","0","0","0","-308,000","10,000","0","10,000","477,000","795,000","-318,000","-336,000",
="00648R","元大S&P500反1   ","186,000","0","186,000","0","0","0","-595,000","15,000","0","15,000","578,000","1,188,000","-610,000","-409,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-560,000","0","0","0","812,000","1,372,000","-560,000","-560,000",
="006205","富邦上証        ","98,000","4,000","94,000","0","0","0","-834,000","10,000","482,000","-472,000","701,000","1,063,000","-362,000","-740,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","-925,000","0","300,000","-300,000","2,660,000","3,285,000","-625,000","-925,000",
="00637L","元大滬深300正2  ","2,467,000","594,000","1,873,000","0","0","0","-3,277,000","0","0","0","5,832,000","9,109,000","-3,277,000","-1,404,000",
="0050","元大台灣50      ","6,591,000","2,485,000","4,106,000","0","80,000","-80,000","-8,853,000","78,000","241,000","-163,000","611,000","9,301,000","-8,690,000","-4,827,000",
="00640L","富邦日本正2     ","37,000","4,355,000","-4,318,000","0","0","0","-5,128,000","45,000","80,000","-35,000","2,379,000","7,472,000","-5,093,000","-9,446,000",
="00642U","元大S&P石油     ","792,000","150,000","642,000","0","0","0","-10,260,000","0","0","0","373,000","10,633,000","-10,260,000","-9,618,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
