"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="006205","富邦上証        ","31,000","194,000","-163,000","250,000","150,000","100,000","7,258,000","3,103,000","1,156,000","1,947,000","20,200,000","14,889,000","5,311,000","7,195,000",
="006206","元大上證50      ","520,000","6,000","514,000","0","0","0","4,592,000","306,000","236,000","70,000","11,801,000","7,279,000","4,522,000","5,106,000",
="00638R","元大滬深300反1  ","4,000","298,000","-294,000","0","0","0","2,158,000","0","0","0","18,026,000","15,868,000","2,158,000","1,864,000",
="00636","國泰中國A50     ","1,000","552,000","-551,000","0","0","0","2,065,000","38,000","220,000","-182,000","29,744,000","27,497,000","2,247,000","1,514,000",
="006207","FH滬深          ","0","0","0","0","290,000","-290,000","1,172,000","93,000","30,000","63,000","8,567,000","7,458,000","1,109,000","882,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","112,000","18,000","0","18,000","126,000","32,000","94,000","112,000",
="008201","BP上證50        ","1,000","0","1,000","0","0","0","18,900","0","0","0","114,200","95,300","18,900","19,900",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","6,000","0","0","0","7,000","1,000","6,000","6,000",
="0051","元大中型100     ","0","0","0","0","0","0","3,000","0","0","0","5,000","2,000","3,000","3,000",
="0054","元大台商50      ","0","0","0","0","0","0","2,000","0","0","0","4,000","2,000","2,000","2,000",
="006203","元大MSCI台灣    ","1,000","1,000","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0060","新台灣          ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0080","恒中國          ","0","0","0","0","800","-800","0","0","0","0","0","0","0","-800",
="0057","富邦摩台        ","0","0","0","0","0","0","-1,000","0","0","0","237,000","238,000","-1,000","-1,000",
="0053","元大電子        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","-8,000","0","0","0","0","8,000","-8,000","-8,000",
="006208","富邦台50        ","0","0","0","0","0","0","-9,000","0","0","0","0","9,000","-9,000","-9,000",
="0052","富邦科技        ","0","0","0","0","0","0","-40,000","0","0","0","10,000","50,000","-40,000","-40,000",
="0050","元大台灣50      ","520,000","378,000","142,000","0","0","0","-205,000","84,000","228,000","-144,000","1,125,000","1,186,000","-61,000","-63,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-261,000","0","0","0","1,687,000","1,948,000","-261,000","-261,000",
="0056","元大高股息      ","9,000","0","9,000","0","0","0","-425,000","0","0","0","0","425,000","-425,000","-416,000",
="00633L","富邦上証正2     ","604,000","118,000","486,000","0","50,000","-50,000","-903,000","834,000","365,000","469,000","21,209,000","22,581,000","-1,372,000","-467,000",
="00639","富邦深100       ","0","0","0","0","0","0","-515,000","0","0","0","4,729,000","5,244,000","-515,000","-515,000",
="00631L","元大台灣50正2   ","1,000","0","1,000","0","0","0","-1,152,000","0","94,000","-94,000","1,541,000","2,599,000","-1,058,000","-1,151,000",
="0061","元大寶滬深      ","1,099,000","1,245,000","-146,000","0","1,078,000","-1,078,000","-1,847,000","0","450,000","-450,000","9,176,000","10,573,000","-1,397,000","-3,071,000",
="00632R","元大台灣50反1   ","0","290,000","-290,000","0","0","0","-3,186,000","1,213,000","204,000","1,009,000","1,276,000","5,471,000","-4,195,000","-3,476,000",
="00634R","富邦上証反1     ","159,000","743,000","-584,000","0","0","0","-7,296,000","3,169,000","835,000","2,334,000","5,238,000","14,868,000","-9,630,000","-7,880,000",
="00637L","元大滬深300正2  ","3,000","54,000","-51,000","0","0","0","-29,399,000","929,000","110,000","819,000","28,038,000","58,256,000","-30,218,000","-29,450,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
