"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","3,651,000","0","3,651,000","0","0","0","7,805,000","6,623,000","1,182,000","9,092,000",
="0050","元大台灣50      ","1,672,000","52,000","1,620,000","0","0","0","8,012,000","7,378,000","634,000","8,364,000",
="006205","富邦上証        ","0","1,000","-1,000","0","0","0","6,074,000","4,345,000","1,729,000","2,615,000",
="0056","元大高股息      ","0","0","0","0","0","0","2,209,000","2,102,000","107,000","1,995,000",
="006206","元大上證50      ","0","47,000","-47,000","0","0","0","9,532,000","5,488,000","4,044,000","1,397,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","410,000","410,000","0","410,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","265,000","243,000","22,000","221,000",
="006207","FH滬深          ","0","370,000","-370,000","0","0","0","2,757,000","1,656,000","1,101,000","185,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","7,000","7,000","0","7,000",
="0054","元大台商50      ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0053","元大電子        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","34,000","0","34,000","-34,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
