"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","324,000","210,000","114,000","0","0","0","4,230,000","2,750,000","1,480,000","1,384,000",
="0056","元大高股息      ","0","0","0","0","0","0","209,000","155,000","54,000","101,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","61,000","61,000","0","61,000",
="0054","元大台商50      ","4,000","0","4,000","0","0","0","8,000","8,000","0","12,000",
="0053","元大電子        ","2,000","0","2,000","0","0","0","0","0","0","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","100,000","50,000","50,000","0",
="0057","富邦摩台        ","50,000","0","50,000","0","0","0","251,000","100,000","151,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","29,675","12,000","17,675","-5,675",
="006206","元大上證50      ","17,000","0","17,000","0","0","0","740,000","312,000","428,000","-99,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","263,000","2,000","261,000","-259,000",
="006207","FH滬深          ","0","294,000","-294,000","0","0","0","1,626,000","810,000","816,000","-300,000",
="006205","富邦上証        ","55,000","800,000","-745,000","0","0","0","3,499,000","1,231,000","2,268,000","-1,782,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","3,685,000","63,000","3,622,000","-3,559,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
