"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00642U","元大S&P石油     ","140,000","0","140,000","0","0","0","21,529,000","0","50,000","-50,000","24,744,000","3,165,000","21,579,000","21,669,000",
="0050","元大台灣50      ","14,121,000","529,000","13,592,000","0","0","0","6,742,000","49,000","50,000","-1,000","9,027,000","2,284,000","6,743,000","20,334,000",
="00637L","元大滬深300正2  ","1,578,000","1,729,000","-151,000","0","0","0","19,906,000","0","0","0","31,139,000","11,233,000","19,906,000","19,755,000",
="00633L","富邦上証正2     ","1,043,000","31,000","1,012,000","0","0","0","14,845,000","157,000","301,000","-144,000","19,207,000","4,218,000","14,989,000","15,857,000",
="00640L","富邦日本正2     ","3,383,000","15,000","3,368,000","0","0","0","4,391,000","40,000","40,000","0","5,868,000","1,477,000","4,391,000","7,759,000",
="00631L","元大台灣50正2   ","1,020,000","0","1,020,000","0","0","0","5,267,000","286,000","1,881,000","-1,595,000","11,580,000","4,718,000","6,862,000","6,287,000",
="0056","元大高股息      ","0","9,070","-9,070","0","0","0","2,585,000","0","0","0","2,664,000","79,000","2,585,000","2,575,930",
="00653L","富邦印度正2     ","43,000","0","43,000","0","0","0","997,000","0","0","0","1,525,000","528,000","997,000","1,040,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","932,000","0","0","0","2,569,000","1,637,000","932,000","932,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","761,000","0","0","0","1,183,000","422,000","761,000","761,000",
="006205","富邦上証        ","0","242,000","-242,000","0","0","0","1,003,000","200,000","5,000","195,000","2,105,000","1,297,000","808,000","761,000",
="00650L","FH香港正2       ","51,000","0","51,000","0","0","0","680,000","0","0","0","845,000","165,000","680,000","731,000",
="00662","富邦NASDAQ      ","107,000","0","107,000","0","0","0","615,000","0","0","0","1,965,000","1,350,000","615,000","722,000",
="00660","元大歐洲50      ","395,000","3,000","392,000","0","0","0","-67,000","0","0","0","547,000","614,000","-67,000","325,000",
