"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","11,072,000","97,000","1,000,000","-903,000","12,377,000","402,000","11,975,000","11,072,000",
="0050","元大台灣50      ","4,907,000","2,081,000","2,826,000","0","0","0","4,997,000","286,000","1,772,000","-1,486,000","8,749,000","2,266,000","6,483,000","7,823,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","826,000","0","0","0","4,004,000","3,178,000","826,000","826,000",
="0061","元大寶滬深      ","0","2,738,000","-2,738,000","0","0","0","3,240,000","1,988,000","382,000","1,606,000","5,479,000","3,845,000","1,634,000","502,000",
="00637L","元大滬深300正2  ","510,000","2,015,000","-1,505,000","0","0","0","1,591,000","100,000","330,000","-230,000","42,939,000","41,118,000","1,821,000","86,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","44,000","0","0","0","72,000","28,000","44,000","44,000",
="0051","元大中型100     ","0","0","0","0","0","0","15,000","0","0","0","24,000","9,000","15,000","15,000",
="0054","元大台商50      ","0","0","0","0","0","0","14,000","0","0","0","14,000","0","14,000","14,000",
="0052","富邦科技        ","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","8,000",
="0060","新台灣          ","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","7,000",
="0059","富邦金融        ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="006203","元大MSCI台灣    ","5,000","2,000","3,000","0","0","0","0","0","0","0","0","0","0","3,000",
="0058","富邦發達        ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="0053","元大電子        ","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="008201","BP上證50        ","0","0","0","0","0","0","-17,700","0","0","0","0","17,700","-17,700","-17,700",
="0055","元大MSCI金融    ","0","0","0","0","90,000","-90,000","53,000","0","0","0","154,000","101,000","53,000","-37,000",
="00639","富邦深100       ","0","0","0","0","0","0","-897,000","851,000","210,000","641,000","2,249,000","3,787,000","-1,538,000","-897,000",
="0056","元大高股息      ","0","0","0","0","0","0","-1,017,000","0","0","0","10,000","1,027,000","-1,017,000","-1,017,000",
="00633L","富邦上証正2     ","302,000","408,000","-106,000","0","0","0","-1,308,000","239,000","100,000","139,000","36,990,000","38,437,000","-1,447,000","-1,414,000",
="00636","國泰中國A50     ","40,000","0","40,000","0","0","0","-1,562,000","0","0","0","7,975,000","9,537,000","-1,562,000","-1,522,000",
="006207","FH滬深          ","0","0","0","0","0","0","-1,868,000","0","599,000","-599,000","3,751,000","5,020,000","-1,269,000","-1,868,000",
="006206","元大上證50      ","0","32,000","-32,000","0","0","0","-1,984,000","20,000","0","20,000","3,976,000","5,980,000","-2,004,000","-2,016,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","-4,293,000","395,000","2,061,000","-1,666,000","2,483,000","5,110,000","-2,627,000","-4,293,000",
="006205","富邦上証        ","0","0","0","1,768,000","500,000","1,268,000","-7,665,000","220,000","201,000","19,000","4,594,000","12,278,000","-7,684,000","-6,397,000",
="00632R","元大台灣50反1   ","880,000","3,991,000","-3,111,000","0","0","0","-20,780,000","4,321,000","7,796,000","-3,475,000","5,890,000","23,195,000","-17,305,000","-23,891,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
