"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00672L","元大S&P原油正2  ","2,135,000","0","2,135,000","0","0","0","0","0","0","1,178,000","657,000","0","657,000","2,632,000","2,111,000","521,000","3,313,000",
="0050","元大台灣50      ","109,000","153,000","-44,000","0","0","0","0","0","0","2,030,000","582,000","30,000","552,000","1,936,000","458,000","1,478,000","1,986,000",
="00686R","群益臺灣加權反1 ","76,000","0","76,000","0","0","0","0","0","0","1,398,000","0","0","0","3,529,000","2,131,000","1,398,000","1,474,000",
="00633L","富邦上証正2     ","1,295,000","126,000","1,169,000","0","0","0","0","0","0","-400,000","621,000","175,000","446,000","7,168,000","8,014,000","-846,000","769,000",
="00641R","富邦日本反1     ","175,000","17,000","158,000","0","0","0","0","0","0","576,000","0","0","0","1,056,000","480,000","576,000","734,000",
="00642U","元大S&P石油     ","497,000","0","497,000","0","0","0","0","0","0","76,000","0","0","0","288,000","212,000","76,000","573,000",
="00637L","元大滬深300正2  ","4,742,000","6,406,000","-1,664,000","0","0","0","0","0","0","2,217,000","453,000","200,000","253,000","25,903,000","23,939,000","1,964,000","553,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","447,000","0","0","0","473,000","26,000","447,000","447,000",
="00655L","國泰中國A50正2  ","0","20,000","-20,000","0","0","0","0","0","0","427,000","229,000","0","229,000","4,680,000","4,482,000","198,000","407,000",
="00676R","富邦臺灣加權反1 ","0","38,000","-38,000","0","0","0","0","0","0","440,000","0","0","0","1,380,000","940,000","440,000","402,000",
="00659R","國泰日本反1     ","1,000","0","1,000","0","0","0","0","0","0","350,000","0","0","0","564,000","214,000","350,000","351,000",
="00653L","富邦印度正2     ","335,000","0","335,000","0","0","0","0","0","0","-140,000","0","0","0","6,000","146,000","-140,000","195,000",
="00665L","富邦恒生國企正2 ","0","1,000","-1,000","0","0","0","0","0","0","164,000","0","0","0","363,000","199,000","164,000","163,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","142,000","0","0","0","142,000","0","142,000","142,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","137,000","0","0","0","196,000","59,000","137,000","137,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","128,000","0","0","0","143,000","15,000","128,000","128,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","0","0","0","115,000","0","0","0","528,000","413,000","115,000","115,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","0","0","0","92,000","200,000","0","200,000","765,000","873,000","-108,000","92,000",
="00634R","富邦上証反1     ","0","97,000","-97,000","0","0","0","0","0","0","181,000","0","0","0","985,000","804,000","181,000","84,000",
="00688L","國泰20年美債正2 ","10,000","0","10,000","0","0","0","0","0","0","71,000","0","0","0","271,000","200,000","71,000","81,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","0","0","0","68,000","0","0","0","114,000","46,000","68,000","68,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","64,000","0","0","0","73,000","9,000","64,000","64,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","64,000","0","0","0","485,000","421,000","64,000","64,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","63,000","0","0","0","324,000","261,000","63,000","63,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","52,000","0","0","0","204,000","152,000","52,000","52,000",
="00658L","國泰日本正2     ","21,000","10,000","11,000","0","0","0","0","0","0","39,000","0","0","0","858,000","819,000","39,000","50,000",
="00702","國泰標普低波高息","1,000","0","1,000","0","0","0","0","0","0","44,000","0","0","0","52,000","8,000","44,000","45,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","39,000","0","0","0","52,000","13,000","39,000","39,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","35,000","0","0","0","36,000","1,000","35,000","35,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","34,000","0","0","0","43,000","9,000","34,000","34,000",
="00685L","群益臺灣加權正2 ","1,000","0","1,000","0","0","0","0","0","0","30,000","0","0","0","51,000","21,000","30,000","31,000",
="00647L","元大S&P500正2   ","24,000","4,000","20,000","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","28,000",
="00649","FH香港          ","94,000","4,000","90,000","0","0","0","0","0","0","-63,000","0","200,000","-200,000","151,000","14,000","137,000","27,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","22,000","0","0","0","24,000","2,000","22,000","22,000",
