"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","3,888,000","2,056,000","1,832,000","0","0","0","3,179,000","2,192,000","987,000","3,037,000",
="0056","元大高股息      ","7,000","0","7,000","0","0","0","884,000","858,000","26,000","839,000",
="006204","永豐臺灣加權    ","0","260,000","-260,000","0","0","0","405,480","403,000","2,480","140,520",
="006203","元大MSCI台灣    ","30,000","0","30,000","0","0","0","86,000","86,000","0","116,000",
="0055","元大MSCI金融    ","11,000","0","11,000","0","0","0","46,000","46,000","0","57,000",
="0053","元大電子        ","21,000","0","21,000","0","0","0","0","0","0","21,000",
="0051","元大中型100     ","20,000","0","20,000","0","0","0","0","0","0","20,000",
="0054","元大台商50      ","4,000","0","4,000","0","0","0","0","0","0","4,000",
="0052","富邦科技        ","2,000","0","2,000","0","0","0","0","0","0","2,000",
="0057","富邦摩台        ","0","104,000","-104,000","0","0","0","304,000","204,000","100,000","0",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="006206","元大上證50      ","10,000","0","10,000","0","0","0","133,000","60,000","73,000","-3,000",
="006205","富邦上証        ","50,000","0","50,000","0","0","0","937,000","330,000","607,000","-227,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","619,000","112,000","507,000","-395,000",
="006207","FH滬深          ","42,000","0","42,000","0","325,000","-325,000","954,000","366,000","588,000","-505,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
