"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","1,283,000","796,000","487,000","0","0","0","5,488,000","2,950,000","2,538,000","899,000",
="0055","元大MSCI金融    ","47,000","22,000","25,000","0","0","0","276,000","276,000","0","301,000",
="0054","元大台商50      ","3,000","0","3,000","0","0","0","65,000","65,000","0","68,000",
="0053","元大電子        ","54,000","0","54,000","0","0","0","10,000","10,000","0","64,000",
="006203","元大MSCI台灣    ","3,000","0","3,000","0","0","0","24,000","24,000","0","27,000",
="0052","富邦科技        ","22,000","0","22,000","0","0","0","14,000","2,000","12,000","12,000",
="0057","富邦摩台        ","0","0","0","0","0","0","211,000","111,000","100,000","11,000",
="0058","富邦發達        ","3,000","0","3,000","0","0","0","11,000","8,000","3,000","8,000",
="0051","元大中型100     ","7,000","0","7,000","0","0","0","0","0","0","7,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0059","富邦金融        ","18,000","0","18,000","0","0","0","19,000","0","19,000","-1,000",
="0056","元大高股息      ","171,000","1,000","170,000","0","0","0","412,000","105,000","307,000","-32,000",
="006204","永豐臺灣加權    ","862,000","0","862,000","0","0","0","1,296,000","177,000","1,119,000","-80,000",
="006207","FH滬深          ","0","0","0","0","400,000","-400,000","2,614,000","968,000","1,646,000","-1,078,000",
="006206","元大上證50      ","0","0","0","0","0","0","2,392,000","414,000","1,978,000","-1,564,000",
="006205","富邦上証        ","10,000","1,000,000","-990,000","0","0","0","5,853,000","2,095,000","3,758,000","-2,653,000",
="0061","元大寶滬深      ","53,000","1,984,000","-1,931,000","0","0","0","4,716,000","1,126,000","3,590,000","-4,395,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
