"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","0","600,000","-600,000","0","0","0","16,285,000","1,320,000","1,984,000","-664,000","18,962,000","2,013,000","16,949,000","15,685,000",
="00672L","元大S&P原油正2  ","2,971,000","716,000","2,255,000","0","0","0","3,539,000","212,000","0","212,000","6,412,000","3,085,000","3,327,000","5,794,000",
="00639","富邦深100       ","1,460,000","0","1,460,000","0","0","0","1,949,000","220,000","0","220,000","1,770,000","41,000","1,729,000","3,409,000",
="00642U","元大S&P石油     ","1,229,000","0","1,229,000","0","0","0","1,914,000","0","0","0","2,007,000","93,000","1,914,000","3,143,000",
="00633L","富邦上証正2     ","1,455,000","0","1,455,000","0","0","0","1,153,791","720,000","560,000","160,000","6,742,000","5,748,209","993,791","2,608,791",
="006207","FH滬深          ","651,000","0","651,000","0","0","0","1,790,000","80,000","0","80,000","1,832,000","122,000","1,710,000","2,441,000",
="00673R","元大S&P原油反1  ","0","36,000","-36,000","0","0","0","902,000","0","0","0","1,805,000","903,000","902,000","866,000",
="00643","群益深証中小    ","101,000","0","101,000","0","0","0","741,000","0","0","0","916,000","175,000","741,000","842,000",
="00708L","元大S&P黃金正2  ","279,000","104,000","175,000","0","0","0","357,000","0","0","0","897,000","540,000","357,000","532,000",
="00683L","元大美元指數正2 ","10,000","0","10,000","0","0","0","351,000","0","0","0","351,000","0","351,000","361,000",
="0061","元大寶滬深      ","0","87,000","-87,000","0","0","0","385,000","0","0","0","801,000","416,000","385,000","298,000",
="00665L","富邦H股正2      ","142,000","0","142,000","0","0","0","80,000","0","0","0","1,249,000","1,169,000","80,000","222,000",
="00678","群益NBI生技     ","96,000","0","96,000","0","0","0","-10,000","0","0","0","51,000","61,000","-10,000","86,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","83,000","0","0","0","133,000","50,000","83,000","83,000",
="00640L","富邦日本正2     ","74,000","0","74,000","0","0","0","5,000","0","0","0","460,000","455,000","5,000","79,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","66,000","0","0","0","93,000","27,000","66,000","66,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","52,000","0","0","0","684,000","632,000","52,000","52,000",
="00700","富邦H股         ","50,000","0","50,000","0","0","0","0","0","0","0","0","0","0","50,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","45,000","0","0","0","145,000","100,000","45,000","45,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","44,000","0","0","0","151,000","107,000","44,000","44,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","40,000","0","0","0","1,081,000","1,041,000","40,000","40,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","33,000","0","0","0","36,000","3,000","33,000","33,000",
="00702","國泰標普低波高息","0","20,000","-20,000","0","0","0","49,000","50,000","0","50,000","51,000","52,000","-1,000","29,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","27,000","0","0","0","27,000","0","27,000","27,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","20,000","0","0","0","25,000","5,000","20,000","20,000",
="00682U","元大美元指數    ","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","12,000",
="00645","富邦日本        ","0","0","0","0","0","0","12,000","0","0","0","74,000","62,000","12,000","12,000",
="00659R","國泰日本反1     ","0","8,000","-8,000","0","0","0","18,000","0","0","0","37,000","19,000","18,000","10,000",
="008201","BP上證50        ","0","0","0","0","0","0","3,400","0","0","0","3,400","0","3,400","3,400",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="00661","元大日經225     ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="00675L","富邦臺灣加權正2 ","5,000","0","5,000","0","0","0","-4,000","0","0","0","216,000","220,000","-4,000","1,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","0","120,000","120,000","0","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","0","0","0","0","25,000","25,000","0","0",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","0",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","120,000","120,000","0","0",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","0","7,000","7,000","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","120,000","120,000","0","0",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","0","600,000","600,000","0","0",
="00709","富邦歐洲        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00710B","FH彭博高收益債  ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00657","國泰日經225     ","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","-1,000","0","1,000","-1,000","0","0","0","-1,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","-1,000","0","0","0","200,000","201,000","-1,000","-1,000",
="00660","元大歐洲50      ","0","1,000","-1,000","0","0","0","0","0","0","0","0","0","0","-1,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00638R","元大滬深300反1  ","5,000","0","5,000","0","0","0","-6,000","0","0","0","12,000","18,000","-6,000","-1,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","-2,000","0","0","0","40,000","42,000","-2,000","-2,000",
="00649","FH香港          ","0","0","0","0","0","0","-3,000","0","0","0","108,000","111,000","-3,000","-3,000",
="006208","富邦台50        ","0","0","0","0","0","0","-4,000","0","0","0","0","4,000","-4,000","-4,000",
="0051","元大中型100     ","0","0","0","0","0","0","-5,000","0","0","0","7,000","12,000","-5,000","-5,000",
="00669R","國泰美國道瓊反1 ","159,000","0","159,000","0","0","0","-164,000","0","0","0","29,000","193,000","-164,000","-5,000",
="00712","FH富時不動產    ","10,000","1,000","9,000","0","0","0","-14,000","0","0","0","0","14,000","-14,000","-5,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","-5,000","0","0","0","4,000","9,000","-5,000","-5,000",
="0052","富邦科技        ","0","0","0","0","0","0","-6,000","0","0","0","0","6,000","-6,000","-6,000",
="0053","元大電子        ","0","0","0","0","0","0","-6,000","0","0","0","0","6,000","-6,000","-6,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","-7,000","0","0","0","300,000","307,000","-7,000","-7,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","-20,000","0","0","0","0","20,000","-20,000","-20,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","-20,000","0","0","0","723,000","743,000","-20,000","-20,000",
="00646","元大S&P500      ","0","22,000","-22,000","0","0","0","0","0","0","0","1,000","1,000","0","-22,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-23,000","0","0","0","0","23,000","-23,000","-23,000",
="00701","國泰臺灣低波動30","0","54,000","-54,000","0","0","0","31,000","0","0","0","52,000","21,000","31,000","-23,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","-33,000","0","0","0","456,000","489,000","-33,000","-33,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-33,000","0","0","0","158,000","191,000","-33,000","-33,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-36,000","0","0","0","7,000","43,000","-36,000","-36,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","-37,000","0","0","0","14,000","51,000","-37,000","-37,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","-42,000","0","0","0","113,000","155,000","-42,000","-42,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","-47,000","0","0","0","0","47,000","-47,000","-47,000",
