"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00677U","富邦VIX         ","7,748,000","324,000","7,424,000","0","0","0","0","0","0","3,285,000","0","40,000","-40,000","4,268,000","943,000","3,325,000","10,709,000",
="00632R","元大台灣50反1   ","24,519,000","8,388,000","16,131,000","0","0","0","0","550,000","-550,000","-7,899,000","450,000","6,524,000","-6,074,000","11,608,000","13,433,000","-1,825,000","7,682,000",
="00640L","富邦日本正2     ","427,000","0","427,000","0","0","0","0","0","0","1,559,000","0","0","0","1,862,000","303,000","1,559,000","1,986,000",
="00635U","元大S&P黃金     ","550,000","81,000","469,000","0","0","0","0","0","0","1,429,000","0","0","0","1,429,000","0","1,429,000","1,898,000",
="00634R","富邦上証反1     ","165,000","0","165,000","0","0","0","0","0","0","1,258,000","0","0","0","1,900,000","642,000","1,258,000","1,423,000",
="0050","元大台灣50      ","1,222,000","10,000","1,212,000","0","0","0","0","0","0","143,000","40,000","2,000","38,000","920,000","815,000","105,000","1,355,000",
="00642U","元大S&P石油     ","125,000","0","125,000","0","0","0","0","0","0","930,000","0","0","0","938,000","8,000","930,000","1,055,000",
="00708L","元大S&P黃金正2  ","119,000","0","119,000","0","0","0","0","0","0","851,000","0","50,000","-50,000","1,074,000","173,000","901,000","970,000",
="00638R","元大滬深300反1  ","32,000","0","32,000","0","0","0","0","0","0","758,000","0","0","0","905,000","147,000","758,000","790,000",
="006207","FH滬深          ","539,000","47,000","492,000","0","0","0","0","0","0","104,000","60,000","10,000","50,000","371,000","317,000","54,000","596,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","587,000","0","0","0","927,000","340,000","587,000","587,000",
="00665L","富邦H股正2      ","301,000","167,000","134,000","0","0","0","0","0","0","331,000","0","0","0","597,000","266,000","331,000","465,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","324,000","0","0","0","713,000","389,000","324,000","324,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","303,000","0","0","0","423,000","120,000","303,000","303,000",
="00676R","富邦臺灣加權反1 ","61,000","0","61,000","0","0","0","0","0","0","241,000","0","0","0","873,000","632,000","241,000","302,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","222,000","0","0","0","265,000","43,000","222,000","222,000",
="0056","元大高股息      ","0","0","0","0","0","0","0","0","0","219,000","0","0","0","219,000","0","219,000","219,000",
="00658L","國泰日本正2     ","8,000","0","8,000","0","0","0","0","0","0","210,000","0","0","0","339,000","129,000","210,000","218,000",
="00663L","國泰臺灣加權正2 ","111,000","0","111,000","0","0","0","0","0","0","54,000","0","0","0","207,000","153,000","54,000","165,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","159,000","0","0","0","548,000","389,000","159,000","159,000",
="006206","元大上證50      ","101,000","55,000","46,000","0","0","0","0","0","0","83,000","0","0","0","605,000","522,000","83,000","129,000",
="00650L","FH香港正2       ","28,000","0","28,000","0","0","0","0","0","0","44,000","0","0","0","81,000","37,000","44,000","72,000",
="00701","國泰臺灣低波動30","5,000","0","5,000","0","0","0","0","0","0","50,000","0","0","0","69,000","19,000","50,000","55,000",
="00651R","FH香港反1       ","1,000","1,000","0","0","0","0","0","0","0","41,000","0","0","0","129,000","88,000","41,000","41,000",
="00675L","富邦臺灣加權正2 ","4,000","0","4,000","0","0","0","0","0","0","31,000","0","0","0","228,000","197,000","31,000","35,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","35,000","0","0","0","35,000","0","35,000","35,000",
="00680L","元大美債20正2   ","20,000","0","20,000","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","30,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","0","0","0","23,000","0","0","0","71,000","48,000","23,000","23,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","18,000","0","0","0","54,000","36,000","18,000","18,000",
="00730","富邦臺灣優質高息","0","0","0","0","0","0","0","0","0","17,000","0","0","0","81,000","64,000","17,000","17,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","12,000","0","0","0","352,000","340,000","12,000","12,000",
