"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","11,808,000","2,000","11,806,000","0","0","0","5,838,000","2,100,000","3,738,000","10,168,000",
="006206","元大上證50      ","0","0","0","0","0","0","5,117,000","4,669,000","448,000","4,221,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","5,983,000","4,667,000","1,316,000","3,351,000",
="006207","FH滬深          ","0","0","0","0","0","0","2,859,000","2,317,000","542,000","1,775,000",
="0056","元大高股息      ","356,000","0","356,000","0","0","0","976,000","976,000","0","1,332,000",
="006205","富邦上証        ","0","0","0","0","0","0","11,972,000","6,517,000","5,455,000","1,062,000",
="0055","元大MSCI金融    ","49,000","0","49,000","0","0","0","291,000","291,000","0","340,000",
="0054","元大台商50      ","0","0","0","0","0","0","94,000","94,000","0","94,000",
="0053","元大電子        ","4,000","0","4,000","0","0","0","79,000","79,000","0","83,000",
="006203","元大MSCI台灣    ","10,000","0","10,000","0","0","0","36,000","36,000","0","46,000",
="0060","新台灣          ","0","0","0","0","0","0","33,000","32,000","1,000","31,000",
="0052","富邦科技        ","11,000","0","11,000","0","0","0","29,000","21,000","8,000","24,000",
="0051","元大中型100     ","0","0","0","0","0","0","21,000","21,000","0","21,000",
="0059","富邦金融        ","0","0","0","0","0","0","15,000","15,000","0","15,000",
="006208","富邦台50        ","0","0","0","0","0","0","6,000","3,000","3,000","0",
="0057","富邦摩台        ","0","0","0","0","0","0","6,000","3,000","3,000","0",
="0058","富邦發達        ","27,000","0","27,000","0","0","0","27,000","0","27,000","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","252,000","62,000","190,000","-128,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
