"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","1,341,000","1,580,000","-239,000","2,283,000","0","2,283,000","27,495,000","2,205,000","0","2,205,000","57,538,000","32,248,000","25,290,000","29,539,000",
="00633L","富邦上証正2     ","210,000","2,171,000","-1,961,000","607,000","0","607,000","17,450,000","1,477,000","615,000","862,000","57,309,000","40,721,000","16,588,000","16,096,000",
="0050","元大台灣50      ","11,884,000","536,000","11,348,000","0","0","0","1,782,000","160,000","993,000","-833,000","3,146,000","531,000","2,615,000","13,130,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","3,937,000","156,000","379,000","-223,000","5,750,000","1,590,000","4,160,000","3,937,000",
="0056","元大高股息      ","0","0","0","0","0","0","639,000","455,000","0","455,000","209,000","25,000","184,000","639,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","380,000","0","0","0","3,269,000","2,889,000","380,000","380,000",
="00642U","元大S&P石油     ","0","0","0","0","0","0","376,000","325,000","0","325,000","2,106,000","2,055,000","51,000","376,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","291,000","0","0","0","291,000","0","291,000","291,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","19,000","0","50,000","-50,000","90,000","21,000","69,000","19,000",
="0051","元大中型100     ","0","0","0","0","0","0","15,000","0","0","0","17,000","2,000","15,000","15,000",
="0053","元大電子        ","0","0","0","0","0","0","12,000","0","0","0","13,000","1,000","12,000","12,000",
="0058","富邦發達        ","0","0","0","0","0","0","6,000","0","0","0","8,000","2,000","6,000","6,000",
="008201","BP上證50        ","0","0","0","0","0","0","5,100","0","0","0","5,100","0","5,100","5,100",
="0054","元大台商50      ","0","0","0","0","0","0","4,000","0","0","0","5,000","1,000","4,000","4,000",
="006208","富邦台50        ","0","0","0","0","0","0","3,000","0","0","0","11,000","8,000","3,000","3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","1,000","0","0","0","24,000","23,000","1,000","1,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","-1,000","0","0","0","2,000","3,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","-2,000","0","0","0","3,000","5,000","-2,000","-2,000",
="00639","富邦深100       ","0","0","0","0","0","0","-29,000","343,000","200,000","143,000","1,226,000","1,398,000","-172,000","-29,000",
="00638R","元大滬深300反1  ","0","556,000","-556,000","0","0","0","522,000","0","0","0","10,404,000","9,882,000","522,000","-34,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-107,000","0","0","0","458,000","565,000","-107,000","-107,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-184,000","0","0","0","1,761,000","1,945,000","-184,000","-184,000",
="0061","元大寶滬深      ","21,000","910,000","-889,000","0","0","0","299,000","1,184,000","1,730,000","-546,000","8,277,000","7,432,000","845,000","-590,000",
="006206","元大上證50      ","0","35,000","-35,000","0","0","0","-681,000","110,000","30,000","80,000","9,203,000","9,964,000","-761,000","-716,000",
="006207","FH滬深          ","0","0","0","1,047,000","0","1,047,000","-2,275,000","76,000","1,520,000","-1,444,000","1,837,000","2,668,000","-831,000","-1,228,000",
="00636","國泰中國A50     ","0","166,000","-166,000","0","0","0","-1,715,000","898,000","0","898,000","6,235,000","8,848,000","-2,613,000","-1,881,000",
="00634R","富邦上証反1     ","0","731,000","-731,000","0","0","0","-2,032,000","390,000","140,000","250,000","5,343,000","7,625,000","-2,282,000","-2,763,000",
="006205","富邦上証        ","0","563,000","-563,000","2,058,000","0","2,058,000","-4,666,000","1,988,000","447,000","1,541,000","5,968,000","12,175,000","-6,207,000","-3,171,000",
="00632R","元大台灣50反1   ","214,000","2,395,000","-2,181,000","0","0","0","-20,297,000","3,099,000","1,942,000","1,157,000","1,695,000","23,149,000","-21,454,000","-22,478,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
