"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00672L","元大S&P原油正2  ","18,053,000","0","18,053,000","0","0","0","20,852,000","0","0","0","23,208,000","2,356,000","20,852,000","38,905,000",
="00637L","元大滬深300正2  ","5,915,000","250,000","5,665,000","0","0","0","4,135,000","78,000","0","78,000","10,870,000","6,813,000","4,057,000","9,800,000",
="00642U","元大S&P石油     ","2,079,000","6,000","2,073,000","0","0","0","7,293,000","0","0","0","7,656,000","363,000","7,293,000","9,366,000",
="00633L","富邦上証正2     ","6,688,000","442,000","6,246,000","0","0","0","-1,157,000","332,000","855,000","-523,000","2,710,000","3,344,000","-634,000","5,089,000",
="00639","富邦深100       ","912,000","0","912,000","0","0","0","993,000","0","160,000","-160,000","1,241,000","88,000","1,153,000","1,905,000",
="006205","富邦上証        ","51,000","0","51,000","0","0","0","1,701,317","100,000","0","100,000","1,752,317","151,000","1,601,317","1,752,317",
="00677U","富邦VIX         ","1,912,000","0","1,912,000","0","0","0","-181,000","50,000","0","50,000","230,000","461,000","-231,000","1,731,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","1,139,000","210,000","25,000","185,000","1,083,000","129,000","954,000","1,139,000",
="0050","元大台灣50      ","652,000","292,000","360,000","0","0","0","278,000","15,000","22,000","-7,000","706,000","421,000","285,000","638,000",
="006206","元大上證50      ","48,000","0","48,000","0","0","0","334,000","11,000","0","11,000","470,000","147,000","323,000","382,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","345,000","0","0","0","389,000","44,000","345,000","345,000",
="00655L","國泰中國A50正2  ","96,000","6,000","90,000","0","0","0","127,000","0","0","0","1,667,000","1,540,000","127,000","217,000",
="00648R","元大S&P500反1   ","50,000","0","50,000","0","0","0","150,000","0","0","0","164,000","14,000","150,000","200,000",
="00665L","富邦H股正2      ","39,000","106,000","-67,000","0","0","0","265,000","0","0","0","689,000","424,000","265,000","198,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","173,000","0","0","0","930,000","757,000","173,000","173,000",
="00640L","富邦日本正2     ","126,000","0","126,000","0","0","0","43,000","0","0","0","784,000","741,000","43,000","169,000",
="0056","元大高股息      ","20,000","20,000","0","0","0","0","154,000","0","0","0","257,000","103,000","154,000","154,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","150,000","0","0","0","155,000","5,000","150,000","150,000",
="00631L","元大台灣50正2   ","88,000","15,000","73,000","0","0","0","74,000","0","45,000","-45,000","773,000","654,000","119,000","147,000",
="00643","群益深証中小    ","0","0","0","0","0","0","136,000","0","290,000","-290,000","493,000","67,000","426,000","136,000",
="00636","國泰中國A50     ","154,000","14,000","140,000","0","0","0","-21,000","30,000","0","30,000","234,000","285,000","-51,000","119,000",
="0054","元大台商50      ","0","0","0","0","0","0","111,000","0","0","0","111,000","0","111,000","111,000",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","111,000","0","0","0","1,315,000","1,204,000","111,000","111,000",
="00663L","國泰臺灣加權正2 ","14,000","0","14,000","0","0","0","87,000","200,000","0","200,000","323,000","436,000","-113,000","101,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","88,000","0","0","0","131,000","43,000","88,000","88,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","87,000","0","0","0","111,000","24,000","87,000","87,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","68,000","0","0","0","168,000","100,000","68,000","68,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","58,000","0","0","0","201,000","143,000","58,000","58,000",
="006207","FH滬深          ","0","118,000","-118,000","0","0","0","159,000","0","20,000","-20,000","430,000","251,000","179,000","41,000",
="00649","FH香港          ","0","0","0","0","0","0","26,000","0","0","0","114,000","88,000","26,000","26,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","24,000","0","0","0","49,000","25,000","24,000","24,000",
="0053","元大電子        ","0","0","0","0","0","0","23,000","0","0","0","23,000","0","23,000","23,000",
="00652","富邦印度        ","0","0","0","0","0","0","19,000","0","0","0","84,000","65,000","19,000","19,000",
="0057","富邦摩台        ","0","0","0","0","0","0","15,000","0","0","0","15,000","0","15,000","15,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","12,285","0","715","-715","20,000","7,000","13,000","12,285",
="00669R","國泰美國道瓊反1 ","0","82,000","-82,000","0","0","0","92,000","0","0","0","158,000","66,000","92,000","10,000",
="00699R","元大美債7-10反1 ","0","0","0","0","0","0","8,000","0","0","0","1,208,000","1,200,000","8,000","8,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="00678","群益NBI生技     ","0","0","0","0","0","0","3,000","0","0","0","4,000","1,000","3,000","3,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","3,000","0","0","0","4,000","1,000","3,000","3,000",
="0051","元大中型100     ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00668","國泰美國道瓊    ","131","0","131","0","0","0","2,000","0","0","0","4,000","2,000","2,000","2,131",
="00684R","元大美元指數反1 ","1,000","0","1,000","0","0","0","1,000","0","0","0","2,000","1,000","1,000","2,000",
="008201","BP上證50        ","0","0","0","0","0","0","1,500","0","0","0","1,500","0","1,500","1,500",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","-1,000","0","0","0","3,000","4,000","-1,000","-1,000",
="00645","富邦日本        ","0","0","0","0","0","0","-1,000","0","0","0","42,000","43,000","-1,000","-1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00682U","元大美元指數    ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00646","元大S&P500      ","0","0","0","0","0","0","-5,000","0","0","0","0","5,000","-5,000","-5,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-8,000","0","0","0","59,000","67,000","-8,000","-8,000",
="00666R","富邦H股反1      ","0","5,000","-5,000","0","0","0","-7,000","0","0","0","165,000","172,000","-7,000","-12,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","-15,000","1,000","1,000","0","2,000","17,000","-15,000","-15,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","-15,000","0","13,000","-13,000","750,000","752,000","-2,000","-15,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-16,000","0","0","0","183,000","199,000","-16,000","-16,000",
="00651R","FH香港反1       ","0","31,000","-31,000","0","0","0","13,000","0","0","0","62,000","49,000","13,000","-18,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","-23,000","0","0","0","99,000","122,000","-23,000","-23,000",
="00647L","元大S&P500正2   ","5,000","0","5,000","0","0","0","-30,000","0","30,000","-30,000","0","0","0","-25,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-40,000","0","0","0","13,000","53,000","-40,000","-40,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","-51,000","0","0","0","490,000","541,000","-51,000","-51,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","-62,000","0","0","0","2,531,000","2,593,000","-62,000","-62,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","-111,000","0","0","0","106,000","217,000","-111,000","-111,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-139,000","0","0","0","219,000","358,000","-139,000","-139,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="00634R","富邦上証反1     ","0","272,000","-272,000","0","0","0","44,900","0","0","0","71,000","26,100","44,900","-227,100",
="00674R","元大S&P黃金反1  ","0","75,000","-75,000","0","0","0","-171,000","0","130,000","-130,000","59,000","100,000","-41,000","-246,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","-546,000","0","0","0","543,000","1,089,000","-546,000","-546,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","-856,000","0","0","0","1,828,000","2,684,000","-856,000","-856,000",
="00664R","國泰臺灣加權反1 ","0","15,000","-15,000","0","0","0","-864,000","81,000","50,000","31,000","302,000","1,197,000","-895,000","-879,000",
="00673R","元大S&P原油反1  ","0","108,000","-108,000","0","0","0","-945,000","0","0","0","223,000","1,168,000","-945,000","-1,053,000",
="00635U","元大S&P黃金     ","0","240,000","-240,000","0","0","0","-1,269,000","0","0","0","192,000","1,461,000","-1,269,000","-1,509,000",
="00632R","元大台灣50反1   ","50,000","1,951,000","-1,901,000","0","0","0","-14,905,000","2,100,000","950,000","1,150,000","4,270,000","20,325,000","-16,055,000","-16,806,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
