"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0050","元大台灣50      ","19,565,000","678,000","18,887,000","0","0","0","-262,000","49,000","18,000","31,000","1,902,000","2,195,000","-293,000","18,625,000",
="00642U","元大S&P石油     ","0","5,000","-5,000","0","0","0","4,685,000","60,000","515,000","-455,000","7,227,000","2,087,000","5,140,000","4,680,000",
="00634R","富邦上証反1     ","1,250,000","15,000","1,235,000","0","0","0","2,191,000","77,000","90,000","-13,000","3,180,000","976,000","2,204,000","3,426,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","2,587,000","505,000","541,000","-36,000","2,862,000","239,000","2,623,000","2,587,000",
="0056","元大高股息      ","0","0","0","0","0","0","1,255,000","0","0","0","1,255,000","0","1,255,000","1,255,000",
="00649","FH香港          ","0","0","0","0","0","0","1,040,000","0","149,000","-149,000","1,327,000","138,000","1,189,000","1,040,000",
="00651R","FH香港反1       ","0","1,000","-1,000","0","0","0","455,000","0","0","0","733,000","278,000","455,000","454,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","440,000","0","0","0","750,000","310,000","440,000","440,000",
="00646","元大S&P500      ","0","0","0","0","0","0","282,000","0","0","0","662,000","380,000","282,000","282,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","258,000","280,000","234,000","46,000","3,655,000","3,443,000","212,000","258,000",
="00638R","元大滬深300反1  ","61,000","56,000","5,000","0","0","0","185,000","20,000","26,000","-6,000","549,000","358,000","191,000","190,000",
="00645","富邦日本        ","0","0","0","0","0","0","169,000","0","0","0","932,000","763,000","169,000","169,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","12,000",
="0053","元大電子        ","0","0","0","0","0","0","10,000","0","0","0","11,000","1,000","10,000","10,000",
="0059","富邦金融        ","0","0","0","0","0","0","7,000","0","0","0","8,000","1,000","7,000","7,000",
="0057","富邦摩台        ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="0058","富邦發達        ","0","0","0","0","0","0","5,000","0","0","0","6,000","1,000","5,000","5,000",
="0052","富邦科技        ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="0054","元大台商50      ","0","0","0","0","0","0","1,000","0","0","0","3,000","2,000","1,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","8,000","9,000","-1,000","-1,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","-78,000","0","0","0","414,000","492,000","-78,000","-78,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-100,000","20,000","20,000","0","662,000","762,000","-100,000","-100,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-153,000","0","0","0","103,000","256,000","-153,000","-153,000",
="00639","富邦深100       ","0","2,000","-2,000","0","0","0","-178,000","235,000","20,000","215,000","1,102,000","1,495,000","-393,000","-180,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-225,000","50,000","0","50,000","936,000","1,211,000","-275,000","-225,000",
="00643","群益深証中小    ","0","0","0","0","0","0","-338,000","5,000","0","5,000","192,000","535,000","-343,000","-338,000",
="00636","國泰中國A50     ","0","150,000","-150,000","0","0","0","-358,000","25,000","0","25,000","641,000","1,024,000","-383,000","-508,000",
="00648R","元大S&P500反1   ","2,000","0","2,000","0","0","0","-516,000","0","0","0","883,000","1,399,000","-516,000","-514,000",
="006206","元大上證50      ","0","312,000","-312,000","0","0","0","-209,000","0","0","0","1,111,000","1,320,000","-209,000","-521,000",
="006207","FH滬深          ","0","0","0","0","0","0","-569,000","109,000","0","109,000","341,000","1,019,000","-678,000","-569,000",
="0061","元大寶滬深      ","1,000","1,120,000","-1,119,000","30,000","0","30,000","90,000","20,000","480,000","-460,000","1,370,000","820,000","550,000","-999,000",
="006205","富邦上証        ","7,000","10,000","-3,000","0","0","0","-5,223,000","603,000","433,000","170,000","1,225,000","6,618,000","-5,393,000","-5,226,000",
="00633L","富邦上証正2     ","17,000","7,877,000","-7,860,000","75,000","0","75,000","-28,074,000","892,000","496,000","396,000","23,170,000","51,640,000","-28,470,000","-35,859,000",
="00632R","元大台灣50反1   ","829,000","29,387,000","-28,558,000","0","0","0","-33,472,000","3,282,000","1,818,000","1,464,000","494,000","35,430,000","-34,936,000","-62,030,000",
="00637L","元大滬深300正2  ","0","8,190,000","-8,190,000","31,000","0","31,000","-55,261,000","955,000","132,000","823,000","34,532,000","90,616,000","-56,084,000","-63,420,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
