"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006207","FH滬深          ","2,000","0","2,000","0","0","0","1,981,000","1,277,000","704,000","575,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","30,000","30,000","0","30,000",
="0051","元大中型100     ","161,000","1,000","160,000","0","0","0","136,000","3,000","133,000","30,000",
="0053","元大電子        ","58,000","0","58,000","0","0","0","79,000","21,000","58,000","21,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0058","富邦發達        ","16,000","0","16,000","0","0","0","16,000","0","16,000","0",
="0054","元大台商50      ","40,000","0","40,000","0","0","0","44,000","2,000","42,000","0",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","339,000","169,000","170,000","-1,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","4,242","0","4,242","-4,242",
="006206","元大上證50      ","0","0","0","0","0","0","120,000","47,000","73,000","-26,000",
="0055","元大MSCI金融    ","0","0","0","0","100,000","-100,000","76,000","22,000","54,000","-132,000",
="0056","元大高股息      ","0","126,000","-126,000","0","0","0","564,000","168,000","396,000","-354,000",
="006205","富邦上証        ","0","96,000","-96,000","0","0","0","6,198,000","2,676,000","3,522,000","-942,000",
="0050","元大台灣50      ","174,000","4,157,000","-3,983,000","0","0","0","12,053,000","2,515,000","9,538,000","-11,006,000",
="0061","元大寶滬深      ","10,000","0","10,000","0","0","0","18,716,000","3,566,000","15,150,000","-11,574,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
