"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006205","富邦上証        ","1,848,000","0","1,848,000","0","0","0","21,685,000","12,475,000","9,210,000","5,113,000",
="0061","元大寶滬深      ","5,000","0","5,000","0","0","0","32,269,000","18,117,000","14,152,000","3,970,000",
="006206","元大上證50      ","2,514,000","2,000","2,512,000","0","0","0","13,623,000","6,700,000","6,923,000","2,289,000",
="006207","FH滬深          ","2,000","0","2,000","0","0","0","11,006,000","6,014,000","4,992,000","1,024,000",
="006208","富邦台50        ","0","0","0","0","0","0","7,000","3,000","4,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","3,000","1,000","2,000","-1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","103,000","50,000","53,000","-3,000",
="0058","富邦發達        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="0060","新台灣          ","0","0","0","0","0","0","6,000","0","6,000","-6,000",
="0057","富邦摩台        ","0","0","0","0","0","0","193,000","93,000","100,000","-7,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","11,100","2,000","9,100","-7,100",
="0054","元大台商50      ","50,000","0","50,000","0","0","0","67,000","1,000","66,000","-15,000",
="0051","元大中型100     ","1,000","0","1,000","0","0","0","72,000","10,000","62,000","-51,000",
="0053","元大電子        ","1,000","0","1,000","0","0","0","71,000","0","71,000","-70,000",
="0055","元大MSCI金融    ","0","56,000","-56,000","0","0","0","194,000","34,000","160,000","-182,000",
="0056","元大高股息      ","0","0","0","0","0","0","3,232,000","36,000","3,196,000","-3,160,000",
="0050","元大台灣50      ","6,000","5,457,000","-5,451,000","0","75,000","-75,000","11,992,000","6,067,000","5,925,000","-5,384,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
