"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0055","元大MSCI金融    ","0","0","0","0","240,000","-240,000","1,208,000","1,006,000","202,000","564,000",
="006206","元大上證50      ","121,000","46,000","75,000","0","0","0","757,000","389,000","368,000","96,000",
="0051","元大中型100     ","0","0","0","0","0","0","31,000","31,000","0","31,000",
="0057","富邦摩台        ","0","0","0","0","0","0","21,000","21,000","0","21,000",
="0054","元大台商50      ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0053","元大電子        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0081","恒香港          ","300","0","300","0","0","0","0","0","0","300",
="0052","富邦科技        ","0","0","0","0","0","0","12,000","5,000","7,000","-2,000",
="006208","富邦台50        ","0","0","0","0","0","0","6,000","1,000","5,000","-4,000",
="006207","FH滬深          ","0","117,000","-117,000","0","0","0","1,568,000","773,000","795,000","-139,000",
="0056","元大高股息      ","0","0","0","0","0","0","193,000","14,000","179,000","-165,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","1,645,444","212,000","1,433,444","-1,221,444",
="0061","元大寶滬深      ","1,921,000","1,151,000","770,000","0","0","0","12,613,000","5,136,000","7,477,000","-1,571,000",
="006205","富邦上証        ","0","55,000","-55,000","0","200,000","-200,000","7,858,000","3,016,000","4,842,000","-2,081,000",
="0050","元大台灣50      ","211,000","1,271,000","-1,060,000","0","195,000","-195,000","5,066,000","1,723,000","3,343,000","-2,875,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
