"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0053","元大電子        ","4,000","0","4,000","0","0","0","3,000","3,000","0","7,000",
="0059","富邦金融        ","20,000","0","20,000","0","0","0","17,000","0","17,000","3,000",
="006203","元大MSCI台灣    ","1,000","0","1,000","0","0","0","0","0","0","1,000",
="0054","元大台商50      ","1,000","0","1,000","0","0","0","0","0","0","1,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","4,000","1,000","3,000","-2,000",
="0052","富邦科技        ","41,000","0","41,000","0","0","0","45,000","0","45,000","-4,000",
="0057","富邦摩台        ","25,000","1,000","24,000","0","0","0","30,000","0","30,000","-6,000",
="006208","富邦台50        ","0","0","0","0","0","0","13,000","0","13,000","-13,000",
="0051","元大中型100     ","0","16,000","-16,000","0","0","0","24,000","0","24,000","-40,000",
="006204","永豐臺灣加權    ","0","6,000","-6,000","0","0","0","1,309,594","422,000","887,594","-471,594",
="0055","元大MSCI金融    ","69,000","122,000","-53,000","0","0","0","1,157,000","336,000","821,000","-538,000",
="006206","元大上證50      ","0","188,000","-188,000","0","0","0","1,360,000","12,000","1,348,000","-1,524,000",
="006207","FH滬深          ","0","298,000","-298,000","0","0","0","4,426,000","1,541,000","2,885,000","-1,642,000",
="0056","元大高股息      ","1,000","0","1,000","0","0","0","3,332,000","0","3,332,000","-3,331,000",
="006205","富邦上証        ","50,000","0","50,000","0","0","0","6,651,000","1,139,000","5,512,000","-4,323,000",
="0050","元大台灣50      ","50,000","3,959,000","-3,909,000","0","0","0","14,619,000","2,869,000","11,750,000","-12,790,000",
="0061","元大寶滬深      ","13,000","10,372,000","-10,359,000","0","0","0","25,105,000","2,871,000","22,234,000","-29,722,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
