"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","8,254,000","74,000","8,180,000","0","0","0","5,244,000","4,934,000","310,000","12,804,000",
="0056","元大高股息      ","0","0","0","0","0","0","2,965,000","2,965,000","0","2,965,000",
="0053","元大電子        ","0","0","0","0","0","0","158,000","158,000","0","158,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","6,653,000","3,379,000","3,274,000","105,000",
="006203","元大MSCI台灣    ","43,000","0","43,000","0","0","0","53,000","53,000","0","96,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","468,439","264,000","204,439","59,561",
="0055","元大MSCI金融    ","0","370,000","-370,000","0","0","0","405,000","405,000","0","35,000",
="0051","元大中型100     ","0","0","0","0","0","0","25,000","25,000","0","25,000",
="0058","富邦發達        ","0","0","0","0","0","0","15,000","15,000","0","15,000",
="0054","元大台商50      ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","135,000","68,000","67,000","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","4,000","1,000","3,000","-2,000",
="006207","FH滬深          ","0","0","0","0","0","0","774,000","303,000","471,000","-168,000",
="006206","元大上證50      ","50,000","0","50,000","0","0","0","1,586,000","366,000","1,220,000","-804,000",
="006205","富邦上証        ","1,501,000","1,500,000","1,000","0","0","0","12,614,000","5,397,000","7,217,000","-1,819,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
