"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","7,846,000","0","7,846,000","0","0","0","5,127,000","4,108,000","1,019,000","10,935,000",
="0055","元大MSCI金融    ","369,000","0","369,000","0","0","0","2,253,000","2,086,000","167,000","2,288,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","1,606,267","1,532,000","74,267","1,457,733",
="0061","元大寶滬深      ","0","0","0","0","0","0","4,021,000","2,380,000","1,641,000","739,000",
="006206","元大上證50      ","0","0","0","0","0","0","5,087,000","2,685,000","2,402,000","283,000",
="0056","元大高股息      ","1,000","0","1,000","0","0","0","377,000","307,000","70,000","238,000",
="006207","FH滬深          ","35,000","0","35,000","0","0","0","311,000","239,000","72,000","202,000",
="0051","元大中型100     ","4,000","0","4,000","0","0","0","81,000","81,000","0","85,000",
="006203","元大MSCI台灣    ","18,000","0","18,000","0","0","0","0","0","0","18,000",
="0054","元大台商50      ","0","0","0","0","0","0","13,000","13,000","0","13,000",
="0053","元大電子        ","2,000","0","2,000","0","0","0","9,000","9,000","0","11,000",
="0060","新台灣          ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="006208","富邦台50        ","0","0","0","0","0","0","8,000","6,000","2,000","4,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","10,000","3,000","7,000","-4,000",
="0059","富邦金融        ","20,000","0","20,000","0","0","0","24,000","0","24,000","-4,000",
="0058","富邦發達        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="006205","富邦上証        ","0","0","0","0","80,000","-80,000","9,128,000","4,495,000","4,633,000","-218,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
