"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006206","元大上證50      ","0","0","0","0","0","0","6,495,000","4,419,000","2,076,000","2,343,000",
="006207","FH滬深          ","1,000","134,000","-133,000","0","0","0","3,688,000","2,747,000","941,000","1,673,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","3,654,000","2,556,000","1,098,000","1,458,000",
="006205","富邦上証        ","0","0","0","0","0","0","4,010,000","2,210,000","1,800,000","410,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","310,000","248,000","62,000","186,000",
="0053","元大電子        ","19,000","0","19,000","0","0","0","20,000","20,000","0","39,000",
="0059","富邦金融        ","0","0","0","0","0","0","61,000","40,000","21,000","19,000",
="0054","元大台商50      ","0","0","0","0","0","0","18,000","18,000","0","18,000",
="0052","富邦科技        ","16,000","0","16,000","0","0","0","15,000","3,000","12,000","7,000",
="0058","富邦發達        ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0060","新台灣          ","0","0","0","0","0","0","4,000","3,000","1,000","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","90,000","45,000","45,000","0",
="0057","富邦摩台        ","0","50,000","-50,000","0","0","0","52,000","50,000","2,000","-2,000",
="006203","元大MSCI台灣    ","109,000","0","109,000","0","0","0","112,000","0","112,000","-3,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","125,000","58,000","67,000","-9,000",
="0056","元大高股息      ","0","0","0","0","0","0","396,000","181,000","215,000","-34,000",
="0050","元大台灣50      ","975,000","3,636,000","-2,661,000","0","0","0","7,695,000","4,434,000","3,261,000","-1,488,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
