"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","20,000","846,000","-826,000","0","0","0","7,858,000","5,264,000","2,594,000","1,844,000",
="0053","元大電子        ","138,000","0","138,000","0","0","0","21,000","21,000","0","159,000",
="0052","富邦科技        ","19,000","0","19,000","0","0","0","5,000","5,000","0","24,000",
="006203","元大MSCI台灣    ","2,000","0","2,000","0","0","0","0","0","0","2,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,894,000","937,000","957,000","-20,000",
="0059","富邦金融        ","0","0","0","0","0","0","21,000","0","21,000","-21,000",
="006208","富邦台50        ","0","0","0","0","0","0","27,000","1,000","26,000","-25,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","139,350","41,000","98,350","-57,350",
="0057","富邦摩台        ","0","61,000","-61,000","0","0","0","0","0","0","-61,000",
="006206","元大上證50      ","0","0","0","0","0","0","1,259,000","453,000","806,000","-353,000",
="0056","元大高股息      ","0","6,000","-6,000","0","0","0","661,000","30,000","631,000","-607,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","1,273,000","292,000","981,000","-689,000",
="006205","富邦上証        ","0","500,000","-500,000","1,129,000","0","1,129,000","4,638,000","1,641,000","2,997,000","-727,000",
="0050","元大台灣50      ","1,000","487,000","-486,000","0","0","0","1,336,000","427,000","909,000","-968,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
