"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","22,000","286,000","-264,000","0","0","0","3,438,000","2,987,000","451,000","2,272,000",
="0055","元大MSCI金融    ","45,000","0","45,000","0","0","0","391,000","369,000","22,000","392,000",
="0051","元大中型100     ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0054","元大台商50      ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="0059","富邦金融        ","41,000","0","41,000","0","0","0","43,000","2,000","41,000","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0058","富邦發達        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0053","元大電子        ","0","0","0","0","0","0","10,000","1,000","9,000","-8,000",
="006204","永豐臺灣加權    ","0","5,000","-5,000","0","0","0","110,000","49,000","61,000","-17,000",
="0057","富邦摩台        ","0","0","0","0","0","0","120,000","50,000","70,000","-20,000",
="0056","元大高股息      ","0","0","0","0","0","0","33,000","0","33,000","-33,000",
="006207","FH滬深          ","3,000","71,000","-68,000","0","0","0","994,000","414,000","580,000","-234,000",
="006205","富邦上証        ","0","0","0","0","1,534,000","-1,534,000","7,511,000","4,202,000","3,309,000","-641,000",
="0050","元大台灣50      ","288,000","505,000","-217,000","0","0","0","2,058,000","776,000","1,282,000","-723,000",
="006206","元大上證50      ","396,000","0","396,000","0","2,500,000","-2,500,000","5,458,000","3,232,000","2,226,000","-1,098,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
