"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","6,283,000","1,480,000","4,803,000","0","0","0","0","0","0","19,356,000","5,093,000","616,000","4,477,000","17,518,000","2,639,000","14,879,000","24,159,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","849,000","130,000","0","130,000","816,000","97,000","719,000","849,000",
="00670L","富邦NASDAQ正2   ","24,000","0","24,000","0","0","0","0","0","0","559,000","0","0","0","576,000","17,000","559,000","583,000",
="00672L","元大S&P原油正2  ","3,000","6,000","-3,000","0","0","0","0","0","0","523,000","150,000","0","150,000","1,047,000","674,000","373,000","520,000",
="00642U","元大S&P石油     ","113,000","0","113,000","0","0","0","0","0","0","216,000","0","0","0","248,000","32,000","216,000","329,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","227,000","0","0","0","356,000","129,000","227,000","227,000",
="00634R","富邦上証反1     ","52,000","0","52,000","0","0","0","0","0","0","168,000","0","0","0","973,000","805,000","168,000","220,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","137,000","0","0","0","505,000","368,000","137,000","137,000",
="00673R","元大S&P原油反1  ","4,000","0","4,000","0","0","0","0","0","0","128,000","0","0","0","455,000","327,000","128,000","132,000",
="00663L","國泰臺灣加權正2 ","75,000","0","75,000","0","0","0","0","0","0","13,000","0","0","0","73,000","60,000","13,000","88,000",
="00647L","元大S&P500正2   ","54,000","0","54,000","0","0","0","0","0","0","26,000","0","0","0","31,000","5,000","26,000","80,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","0","0","0","71,000","0","0","0","214,000","143,000","71,000","71,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","70,000","0","0","0","70,000","0","70,000","70,000",
