"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
"1605","華新            ","18,189,000","7,980,000","10,209,000","0","0","0","1,255,000","0","1,255,000","1,892,000","1,122,000","255,000","867,000","1,790,000","765,000","1,025,000","13,356,000",
"2353","宏碁            ","15,409,000","6,715,000","8,694,000","0","0","0","0","0","0","167,000","121,000","158,000","-37,000","1,703,000","1,499,000","204,000","8,861,000",
="00733","富邦臺灣中小    ","0","0","0","0","0","0","0","0","0","8,335,000","0","0","0","8,514,000","179,000","8,335,000","8,335,000",
"2456","奇力新          ","6,640,000","2,225,000","4,415,000","0","0","0","21,000","42,000","-21,000","2,139,000","1,270,000","202,000","1,068,000","1,268,000","197,000","1,071,000","6,533,000",
"3037","欣興            ","6,607,000","298,000","6,309,000","0","0","0","0","0","0","61,000","138,000","57,000","81,000","242,000","262,000","-20,000","6,370,000",
"2337","旺宏            ","6,389,000","5,829,000","560,000","0","0","0","1,359,000","237,000","1,122,000","4,619,000","455,000","52,000","403,000","6,763,000","2,547,000","4,216,000","6,301,000",
"2823","中壽            ","8,682,000","2,552,540","6,129,460","0","0","0","250,000","0","250,000","-157,000","33,000","311,000","-278,000","234,000","113,000","121,000","6,222,460",
="072450","國喬麥證77購01  ","0","0","0","7,940,000","1,725,000","6,215,000","0","0","0","5,806,000","0","0","0","8,227,000","2,421,000","5,806,000","5,806,000",
="075733","麗豐麥證79購01  ","0","0","0","6,607,000","1,185,000","5,422,000","0","0","0","5,422,000","0","0","0","6,607,000","1,185,000","5,422,000","5,422,000",
"2915","潤泰全          ","4,738,000","886,000","3,852,000","0","0","0","0","0","0","1,023,685","118,000","140,000","-22,000","1,102,000","56,315","1,045,685","4,875,685",
="072711","聯成麥證77購01  ","0","0","0","6,363,000","1,771,000","4,592,000","0","0","0","4,769,000","0","0","0","6,540,000","1,771,000","4,769,000","4,769,000",
"3481","群創            ","23,501,734","19,649,000","3,852,734","0","0","0","0","0","0","766,000","1,000","0","1,000","951,000","186,000","765,000","4,618,734",
="06164P","臺股指元大76售17","0","0","0","0","0","0","0","0","0","4,558,000","0","0","0","4,558,000","0","4,558,000","4,558,000",
"2347","聯強            ","5,689,000","1,297,000","4,392,000","0","0","0","70,000","78,000","-8,000","78,000","222,000","112,000","110,000","0","32,000","-32,000","4,462,000",
="00643","群益深証中小    ","2,760,000","0","2,760,000","0","0","0","0","0","0","1,692,000","0","0","0","2,203,000","511,000","1,692,000","4,452,000",
="074937","力麗麥證7A購01  ","0","0","0","4,953,000","524,000","4,429,000","0","0","0","4,429,000","0","0","0","4,953,000","524,000","4,429,000","4,429,000",
="072937","技嘉麥證77購01  ","0","0","0","7,527,000","2,945,000","4,582,000","0","0","0","4,410,000","0","0","0","7,770,000","3,360,000","4,410,000","4,410,000",
"1101","台泥            ","8,978,000","2,284,000","6,694,000","0","0","0","514,000","6,000","508,000","-2,867,000","31,000","2,789,000","-2,758,000","38,000","147,000","-109,000","4,335,000",
"6153","嘉聯益          ","2,864,000","1,331,000","1,533,000","0","0","0","1,733,000","21,000","1,712,000","1,088,000","1,677,000","1,162,000","515,000","976,000","403,000","573,000","4,333,000",
"2603","長榮            ","5,424,000","1,562,000","3,862,000","0","0","0","0","0","0","120,000","13,000","62,000","-49,000","457,000","288,000","169,000","3,982,000",
="072521","東聯麥證77購01  ","0","0","0","4,660,000","1,138,000","3,522,000","0","0","0","3,932,000","0","0","0","5,072,000","1,140,000","3,932,000","3,932,000",
="06036P","臺股指中信76售02","0","0","0","0","0","0","0","0","0","3,820,000","0","0","0","3,820,000","0","3,820,000","3,820,000",
