"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","106,000","440,000","-334,000","0","0","0","8,673,000","7,887,000","786,000","6,767,000",
="0056","元大高股息      ","0","0","0","0","0","0","556,000","536,000","20,000","516,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","462,000","433,000","29,000","404,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","363,150","337,000","26,150","310,850",
="0051","元大中型100     ","36,000","0","36,000","0","0","0","66,000","66,000","0","102,000",
="006208","富邦台50        ","0","0","0","0","0","0","106,000","67,000","39,000","28,000",
="0053","元大電子        ","22,000","0","22,000","0","0","0","2,000","2,000","0","24,000",
="006203","元大MSCI台灣    ","8,000","0","8,000","0","0","0","8,000","7,000","1,000","14,000",
="0054","元大台商50      ","9,000","0","9,000","0","0","0","0","0","0","9,000",
="0059","富邦金融        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0080","恒中國          ","400","0","400","0","0","0","0","0","0","400",
="0081","恒香港          ","100","0","100","0","0","0","0","0","0","100",
="0058","富邦發達        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0057","富邦摩台        ","0","1,000","-1,000","0","0","0","0","0","0","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006207","FH滬深          ","0","10,000","-10,000","0","0","0","2,621,000","1,304,000","1,317,000","-23,000",
="006206","元大上證50      ","0","0","0","0","0","0","1,036,000","388,000","648,000","-260,000",
="0061","元大寶滬深      ","40,000","2,229,000","-2,189,000","0","0","0","7,033,000","4,379,000","2,654,000","-464,000",
="006205","富邦上証        ","0","10,000","-10,000","0","0","0","4,590,000","1,423,000","3,167,000","-1,754,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
