"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00636","國泰中國A50     ","0","0","0","0","0","0","9,133,000","390,000","0","390,000","13,442,000","4,699,000","8,743,000","9,133,000",
="00633L","富邦上証正2     ","660,000","697,000","-37,000","0","0","0","7,784,000","907,000","50,000","857,000","7,383,000","456,000","6,927,000","7,747,000",
="0061","元大寶滬深      ","813,000","0","813,000","0","312,000","-312,000","2,660,000","305,000","250,000","55,000","4,424,000","1,819,000","2,605,000","3,161,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","651,000","45,000","202,000","-157,000","808,000","0","808,000","651,000",
="006207","FH滬深          ","171,000","87,000","84,000","1,013,000","300,000","713,000","-164,000","572,000","418,000","154,000","1,970,000","2,288,000","-318,000","633,000",
="0050","元大台灣50      ","144","544,000","-543,856","0","0","0","973,000","1,230,000","50,000","1,180,000","1,621,000","1,828,000","-207,000","429,144",
="006205","富邦上証        ","2,000","8,000","-6,000","3,588,000","0","3,588,000","-3,369,000","832,000","1,790,000","-958,000","7,491,000","9,902,000","-2,411,000","213,000",
="008201","BP上證50        ","0","0","0","0","0","0","96,500","0","0","0","99,400","2,900","96,500","96,500",
="0055","元大MSCI金融    ","310,000","0","310,000","60,000","0","60,000","-315,000","0","0","0","9,000","324,000","-315,000","55,000",
="0060","新台灣          ","0","0","0","0","0","0","22,000","0","0","0","23,000","1,000","22,000","22,000",
="0059","富邦金融        ","0","45,000","-45,000","0","0","0","61,000","0","0","0","62,000","1,000","61,000","16,000",
="0054","元大台商50      ","8,000","0","8,000","0","0","0","3,000","0","0","0","5,000","2,000","3,000","11,000",
="0057","富邦摩台        ","0","0","0","0","0","0","6,000","0","0","0","77,000","71,000","6,000","6,000",
="0052","富邦科技        ","1,000","0","1,000","0","0","0","4,000","0","0","0","4,000","0","4,000","5,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="006203","元大MSCI台灣    ","1,000","0","1,000","0","0","0","0","0","0","0","0","0","0","1,000",
="0053","元大電子        ","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="00632R","元大台灣50反1   ","0","3,053,000","-3,053,000","2,410,000","0","2,410,000","-473,000","10,000","60,000","-50,000","437,000","860,000","-423,000","-1,116,000",
="006206","元大上證50      ","89,000","3,500,000","-3,411,000","1,500,000","0","1,500,000","-1,803,000","635,000","380,000","255,000","2,651,000","4,709,000","-2,058,000","-3,714,000",
="00634R","富邦上証反1     ","0","2,000","-2,000","0","0","0","-13,475,000","360,000","1,000,000","-640,000","652,000","13,487,000","-12,835,000","-13,477,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
