"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00677U","富邦VIX         ","7,138,000","70,000","7,068,000","0","0","0","0","0","0","6,197,000","0","0","0","6,538,000","341,000","6,197,000","13,265,000",
="00672L","元大S&P原油正2  ","1,442,000","0","1,442,000","0","0","0","0","0","0","2,962,000","142,000","0","142,000","3,073,000","253,000","2,820,000","4,404,000",
="00635U","元大S&P黃金     ","680,000","1,000","679,000","0","0","0","0","0","0","964,000","0","0","0","1,041,000","77,000","964,000","1,643,000",
="00634R","富邦上証反1     ","1,000","39,000","-38,000","0","0","0","0","0","0","602,000","0","0","0","875,000","273,000","602,000","564,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","0","0","0","453,000","312,000","0","312,000","1,170,000","1,029,000","141,000","453,000",
="00653L","富邦印度正2     ","388,000","0","388,000","0","0","0","0","0","0","2,000","0","0","0","815,000","813,000","2,000","390,000",
="00648R","元大S&P500反1   ","30,000","0","30,000","0","0","0","0","0","0","329,000","0","50,000","-50,000","604,000","225,000","379,000","359,000",
="00642U","元大S&P石油     ","0","0","0","0","0","0","0","0","0","292,000","0","0","0","363,000","71,000","292,000","292,000",
="00631L","元大台灣50正2   ","9,000","101,000","-92,000","0","0","0","0","0","0","370,000","0","0","0","488,000","118,000","370,000","278,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","269,000","0","0","0","269,000","0","269,000","269,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","268,000","0","0","0","1,303,000","1,035,000","268,000","268,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","0","0","0","222,000","0","0","0","236,000","14,000","222,000","222,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","222,000","0","0","0","640,000","418,000","222,000","222,000",
="00639","富邦深100       ","5,000","668,000","-663,000","0","0","0","0","0","0","857,000","90,000","110,000","-20,000","1,071,000","194,000","877,000","194,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","190,000","0","0","0","382,000","192,000","190,000","190,000",
="00665L","富邦H股正2      ","113,000","13,000","100,000","0","0","0","0","0","0","59,000","0","0","0","562,000","503,000","59,000","159,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","109,000","0","0","0","495,000","386,000","109,000","109,000",
="00678","群益NBI生技     ","68,000","0","68,000","0","0","0","0","0","0","6,000","0","0","0","330,000","324,000","6,000","74,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","69,000","0","0","0","69,000","0","69,000","69,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","62,000","0","0","0","88,000","26,000","62,000","62,000",
="00675L","富邦臺灣加權正2 ","1,000","0","1,000","0","0","0","0","0","0","55,000","0","0","0","110,000","55,000","55,000","56,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","43,000","0","0","0","457,000","414,000","43,000","43,000",
="006207","FH滬深          ","81,000","0","81,000","0","0","0","0","0","0","-41,000","1,000","1,000","0","753,000","794,000","-41,000","40,000",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","37,000","0","0","0","641,000","604,000","37,000","37,000",
="00702","國泰標普低波高息","0","197,000","-197,000","0","0","0","0","0","0","232,000","0","0","0","233,000","1,000","232,000","35,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","0","0","0","33,000","0","0","0","80,000","47,000","33,000","33,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","22,000","0","0","0","22,000","0","22,000","22,000",
="00658L","國泰日本正2     ","0","60,000","-60,000","0","0","0","0","0","0","82,000","0","0","0","101,000","19,000","82,000","22,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","19,000","0","0","0","35,000","16,000","19,000","19,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","0","0","0","15,000","0","0","0","15,000","0","15,000","15,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","11,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","28,000","18,000","10,000","10,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","199,000","189,000","10,000","10,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","0","0","0","9,000","0","0","0","30,000","21,000","9,000","9,000",
="00682U","元大美元指數    ","6,000","0","6,000","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","7,000",
="00641R","富邦日本反1     ","2,000","18,000","-16,000","0","0","0","0","0","0","23,000","0","0","0","182,000","159,000","23,000","7,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","25,000","22,000","3,000","3,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","203,000","200,000","3,000","3,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","205,000","203,000","2,000","2,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","1,000","0","0","0","404,000","403,000","1,000","1,000",
="00649","FH香港          ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","121,000","120,000","1,000","1,000",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","123,300","123,300","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","120,000","120,000","0","0",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","0","0","0","0","4,000","4,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00710B","FH彭博高收益債  ","10,000","0","10,000","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","0",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","0","0","0","0","20,000","20,000","0","0",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","-100","0","0","0","120,000","120,100","-100","-100",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","6,000","7,000","-1,000","-1,000",
="00657","國泰日經225     ","0","145,000","-145,000","0","0","0","0","0","0","143,000","0","0","0","168,000","25,000","143,000","-2,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00712","FH富時不動產    ","31,000","0","31,000","0","0","0","0","0","0","-33,000","0","0","0","0","33,000","-33,000","-2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","-5,000","0","0","0","0","5,000","-5,000","-5,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","-7,000","0","0","0","93,000","100,000","-7,000","-7,000",
="00671R","富邦NASDAQ反1   ","0","66,000","-66,000","0","0","0","0","0","0","59,000","0","0","0","112,000","53,000","59,000","-7,000",
="0052","富邦科技        ","0","24,000","-24,000","0","0","0","0","0","0","16,000","0","0","0","25,000","9,000","16,000","-8,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","6,000","21,000","-15,000","-15,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-20,000","0","0","0","9,000","29,000","-20,000","-20,000",
="00700","富邦H股         ","11,000","15,000","-4,000","0","0","0","0","0","0","-16,000","0","0","0","0","16,000","-16,000","-20,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","-23,000","0","0","0","10,000","33,000","-23,000","-23,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","-24,000","0","0","0","11,000","35,000","-24,000","-24,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","-25,000","0","0","0","100,000","125,000","-25,000","-25,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","-28,000","0","0","0","62,000","90,000","-28,000","-28,000",
="00646","元大S&P500      ","0","81,000","-81,000","0","0","0","0","0","0","48,000","0","0","0","50,000","2,000","48,000","-33,000",
="00647L","元大S&P500正2   ","0","12,000","-12,000","0","0","0","0","0","0","-37,000","0","22,000","-22,000","0","15,000","-15,000","-49,000",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","-50,000","0","0","0","0","50,000","-50,000","-50,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","0","0","0","-59,000","0","0","0","43,000","102,000","-59,000","-59,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","-76,000","0","0","0","18,000","94,000","-76,000","-76,000",
="006206","元大上證50      ","0","450,000","-450,000","0","0","0","0","0","0","342,000","0","0","0","443,000","101,000","342,000","-108,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","-125,000","0","0","0","154,000","279,000","-125,000","-125,000",
="00659R","國泰日本反1     ","0","163,000","-163,000","0","0","0","0","0","0","28,000","0","0","0","134,000","106,000","28,000","-135,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","0","0","0","-140,000","0","0","0","468,000","608,000","-140,000","-140,000",
="00684R","元大美元指數反1 ","0","0","0","0","0","0","0","0","0","-158,000","0","0","0","5,000","163,000","-158,000","-158,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","-169,000","0","0","0","0","169,000","-169,000","-169,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","-188,000","0","0","0","856,000","1,044,000","-188,000","-188,000",
="00708L","元大S&P黃金正2  ","0","0","0","0","0","0","0","0","0","-195,000","0","0","0","43,000","238,000","-195,000","-195,000",
="0056","元大高股息      ","0","0","0","0","0","0","0","0","0","-259,000","0","0","0","100,000","359,000","-259,000","-259,000",
="0050","元大台灣50      ","1,543,000","2,804,000","-1,261,000","0","0","0","0","0","0","892,000","2,000","0","2,000","997,000","107,000","890,000","-369,000",
="00643","群益深証中小    ","0","641,000","-641,000","0","0","0","0","0","0","258,000","0","0","0","722,000","464,000","258,000","-383,000",
="00654R","富邦印度反1     ","0","304,000","-304,000","0","0","0","0","0","0","-200,000","0","0","0","201,000","401,000","-200,000","-504,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","-717,000","0","0","0","100,000","817,000","-717,000","-717,000",
="006205","富邦上証        ","200,000","412,000","-212,000","0","0","0","0","1,500,000","-1,500,000","525,000","127,000","0","127,000","1,603,000","1,205,000","398,000","-1,187,000",
="00636","國泰中國A50     ","16,000","628,000","-612,000","0","0","0","0","0","0","-734,000","10,000","0","10,000","1,383,000","2,127,000","-744,000","-1,346,000",
="00632R","元大台灣50反1   ","2,035,000","653,000","1,382,000","0","0","0","0","0","0","-3,263,000","430,000","1,050,000","-620,000","3,025,000","5,668,000","-2,643,000","-1,881,000",
="00655L","國泰中國A50正2  ","38,000","679,000","-641,000","0","0","0","0","100,000","-100,000","-3,535,000","0","0","0","1,225,000","4,760,000","-3,535,000","-4,276,000",
="00633L","富邦上証正2     ","414,000","549,000","-135,000","0","0","0","0","0","0","-6,402,000","123,000","0","123,000","3,549,000","10,074,000","-6,525,000","-6,537,000",
="00637L","元大滬深300正2  ","1,550,000","100,000","1,450,000","0","0","0","0","0","0","-15,097,000","0","0","0","13,996,000","29,093,000","-15,097,000","-13,647,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
