"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0061","元大寶滬深      ","1,070,000","3,000","1,067,000","0","650,000","-650,000","5,203,000","1,077,000","180,000","897,000","10,006,000","5,700,000","4,306,000","5,620,000",
="0050","元大台灣50      ","1,476,000","0","1,476,000","0","408,000","-408,000","2,593,000","400,000","5,000","395,000","3,809,000","1,611,000","2,198,000","3,661,000",
="0056","元大高股息      ","0","0","0","0","0","0","1,021,000","0","0","0","1,165,000","144,000","1,021,000","1,021,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","897,000","8,000","35,000","-27,000","1,377,000","453,000","924,000","897,000",
="006207","FH滬深          ","41,000","2,000","39,000","0","0","0","202,000","0","0","0","2,783,000","2,581,000","202,000","241,000",
="0054","元大台商50      ","0","0","0","0","0","0","101,000","0","0","0","121,000","20,000","101,000","101,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","61,000","0","0","0","64,000","3,000","61,000","61,000",
="0052","富邦科技        ","0","0","0","0","0","0","20,000","0","0","0","71,000","51,000","20,000","20,000",
="0053","元大電子        ","0","0","0","0","0","0","13,000","0","0","0","14,000","1,000","13,000","13,000",
="0057","富邦摩台        ","0","0","0","0","0","0","3,000","0","0","0","16,000","13,000","3,000","3,000",
="0058","富邦發達        ","0","0","0","0","0","0","3,000","0","0","0","32,000","29,000","3,000","3,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="0060","新台灣          ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-19","0","0","0","0","19","-19","-19",
="0051","元大中型100     ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="008201","BP上證50        ","0","0","0","0","0","0","-1,400","0","1,400","-1,400","0","0","0","-1,400",
="006206","元大上證50      ","20,000","1,000","19,000","0","0","0","-1,128,000","315,000","0","315,000","9,435,000","10,878,000","-1,443,000","-1,109,000",
="006205","富邦上証        ","20,000","1,003,000","-983,000","765,000","0","765,000","-1,175,000","74,000","91,000","-17,000","10,863,000","12,021,000","-1,158,000","-1,393,000",
="00633L","富邦上証正2     ","72,000","0","72,000","0","0","0","-1,908,000","2,055,000","77,000","1,978,000","10,863,000","14,749,000","-3,886,000","-1,836,000",
="00632R","元大台灣50反1   ","1,000","0","1,000","0","0","0","-3,009,000","195,000","300,000","-105,000","689,000","3,593,000","-2,904,000","-3,008,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","-5,776,000","0","0","0","3,902,000","9,678,000","-5,776,000","-5,776,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
