"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","772,000","530,400","241,600","0","0","0","9,557,000","8,206,000","1,351,000","7,096,600",
="0055","元大MSCI金融    ","0","0","0","0","0","0","3,138,000","2,901,000","237,000","2,664,000",
="006208","富邦台50        ","0","0","0","0","0","0","431,000","313,000","118,000","195,000",
="0058","富邦發達        ","0","0","0","0","0","0","100,000","100,000","0","100,000",
="0059","富邦金融        ","0","0","0","0","0","0","54,000","54,000","0","54,000",
="0051","元大中型100     ","0","0","0","0","0","0","38,000","38,000","0","38,000",
="0057","富邦摩台        ","20,000","0","20,000","0","0","0","10,000","10,000","0","30,000",
="006207","FH滬深          ","24,000","72,000","-48,000","0","0","0","372,000","223,000","149,000","26,000",
="0052","富邦科技        ","0","0","0","0","0","0","23,000","23,000","0","23,000",
="0054","元大台商50      ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","113,076","32,076","81,000","-48,924",
="006206","元大上證50      ","0","71,000","-71,000","0","0","0","1,510,000","589,000","921,000","-403,000",
="006205","富邦上証        ","0","1,000,000","-1,000,000","0","50,000","-50,000","5,250,000","2,530,000","2,720,000","-1,240,000",
="0061","元大寶滬深      ","1,157,000","2,486,000","-1,329,000","0","0","0","7,677,000","3,529,000","4,148,000","-1,948,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
