"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0050","元大台灣50      ","12,746,000","451,000","12,295,000","0","0","0","2,055,000","163,000","155,000","8,000","4,553,000","2,506,000","2,047,000","14,350,000",
="00640L","富邦日本正2     ","4,770,000","0","4,770,000","0","0","0","5,804,000","576,000","576,000","0","8,610,000","2,806,000","5,804,000","10,574,000",
="00642U","元大S&P石油     ","1,757,000","3,000","1,754,000","0","0","0","8,796,000","0","50,000","-50,000","9,043,000","197,000","8,846,000","10,550,000",
="00637L","元大滬深300正2  ","15,000","437,000","-422,000","0","0","0","8,348,000","200,000","200,000","0","25,752,000","17,404,000","8,348,000","7,926,000",
="00633L","富邦上証正2     ","2,007,000","56,000","1,951,000","0","0","0","3,869,000","696,000","1,099,000","-403,000","13,278,000","9,006,000","4,272,000","5,820,000",
="0056","元大高股息      ","0","0","0","0","0","0","3,769,000","116,000","0","116,000","3,711,000","58,000","3,653,000","3,769,000",
="00660","元大歐洲50      ","657,000","0","657,000","0","0","0","2,993,000","0","0","0","3,215,000","222,000","2,993,000","3,650,000",
="00634R","富邦上証反1     ","805,000","276,000","529,000","0","0","0","1,175,000","45,000","205,000","-160,000","2,279,000","944,000","1,335,000","1,704,000",
="00661","元大日經225     ","0","0","0","0","0","0","1,661,000","0","0","0","3,144,000","1,483,000","1,661,000","1,661,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","1,038,000","0","0","0","2,504,000","1,466,000","1,038,000","1,038,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","456,000","654,000","885,000","-231,000","2,740,000","2,053,000","687,000","456,000",
="006206","元大上證50      ","0","22,000","-22,000","0","0","0","461,000","0","0","0","541,000","80,000","461,000","439,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","419,000","0","0","0","532,000","113,000","419,000","419,000",
="00648R","元大S&P500反1   ","492,000","0","492,000","0","0","0","-95,000","0","10,000","-10,000","154,000","239,000","-85,000","397,000",
="00653L","富邦印度正2     ","0","180,000","-180,000","0","0","0","576,000","0","0","0","1,354,000","778,000","576,000","396,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","372,000","0","0","0","498,000","126,000","372,000","372,000",
="0055","元大MSCI金融    ","1,000","0","1,000","0","0","0","323,000","0","0","0","323,000","0","323,000","324,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","317,000","0","0","0","1,195,000","878,000","317,000","317,000",
="006207","FH滬深          ","175,000","0","175,000","0","0","0","-1,000","0","1,000","-1,000","409,000","409,000","0","174,000",
="00657","國泰日經225     ","0","0","0","0","0","0","145,000","0","0","0","795,000","650,000","145,000","145,000",
="00639","富邦深100       ","4,000","0","4,000","0","0","0","126,000","0","0","0","390,000","264,000","126,000","130,000",
="00649","FH香港          ","0","0","0","0","0","0","97,000","0","0","0","207,000","110,000","97,000","97,000",
="0057","富邦摩台        ","0","0","0","0","0","0","73,000","0","0","0","73,000","0","73,000","73,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","71,000","0","0","0","282,000","211,000","71,000","71,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","59,000","0","0","0","4,640,000","4,581,000","59,000","59,000",
="0054","元大台商50      ","0","0","0","0","0","0","56,000","0","0","0","57,000","1,000","56,000","56,000",
="00645","富邦日本        ","0","0","0","0","0","0","49,000","0","0","0","601,000","552,000","49,000","49,000",
="00652","富邦印度        ","0","0","0","0","0","0","36,000","0","0","0","941,000","905,000","36,000","36,000",
="0051","元大中型100     ","4,000","0","4,000","0","0","0","15,000","0","0","0","15,000","0","15,000","19,000",
="0053","元大電子        ","0","0","0","0","0","0","15,000","0","0","0","16,000","1,000","15,000","15,000",
="0052","富邦科技        ","0","0","0","0","0","0","9,000","0","0","0","9,000","0","9,000","9,000",
="008201","BP上證50        ","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="00647L","元大S&P500正2   ","0","52,000","-52,000","0","0","0","53,000","0","0","0","59,000","6,000","53,000","1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00643","群益深証中小    ","0","0","0","0","0","0","-6,000","0","0","0","382,000","388,000","-6,000","-6,000",
="00646","元大S&P500      ","0","6,000","-6,000","0","0","0","-2,000","0","0","0","199,000","201,000","-2,000","-8,000",
="00638R","元大滬深300反1  ","22,000","0","22,000","0","0","0","-41,000","0","0","0","10,000","51,000","-41,000","-19,000",
="00656R","國泰中國A50反1  ","90,000","30,000","60,000","0","0","0","-107,000","0","0","0","747,000","854,000","-107,000","-47,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","-76,000","0","0","0","28,000","104,000","-76,000","-76,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-178,000","0","0","0","230,000","408,000","-178,000","-178,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","-273,000","0","40,000","-40,000","584,000","817,000","-233,000","-273,000",
="00654R","富邦印度反1     ","0","205,000","-205,000","0","0","0","-203,000","0","0","0","952,000","1,155,000","-203,000","-408,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-557,000","0","0","0","454,000","1,011,000","-557,000","-557,000",
="006205","富邦上証        ","73,000","100,000","-27,000","0","0","0","-826,000","70,000","50,000","20,000","522,000","1,368,000","-846,000","-853,000",
="00632R","元大台灣50反1   ","420,000","10,001,000","-9,581,000","0","0","0","-76,053,000","2,859,000","1,748,000","1,111,000","1,724,000","78,888,000","-77,164,000","-85,634,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
